RONG_CODE,100000,103,安康市,山东点开我科机有限公司,,,APP,4,25.9,M,汉,1638,3,01,MOTHER,FRIENDS,2,70,陕西省,CONSUME,02,,36.64817314279573,117.08111286744432,ANDROID,,0
AWJ_CODE,100000,103,安康市,山东点开我科机有限公司,Z,90,APP,4,25.9,M,汉,1638,3,01,MOTHER,FRIENDS,2,70,陕西省,CONSUME,02,,36.64817314279573,117.08111286744432,ANDROID,,0
LXJ_CODE,100000,102,湛江市,广东中发工程建设有限公司,E,24,APP,3,29.3,M,汉,494,3,01,FATHER,FRIENDS,2,70,广东省,CONSUME,01,,23.279445347235573,113.31352207087343,ANDROID,,0
LXJ_CODE,100000,,漯河市,漯河妈妈爱童装有限公司,Z,90,APP,3,34.0,F,汉,4496,2,01,MATE,FRIENDS,1,94.29,河南省,CONSUME,01,,33.599493772872758,114.06900457210669,ANDROID,,0
RONG_CODE,100000,,黄冈市,红锦丽人服饰,,,APP,3,28.6,M,汉,6545,3,01,MOTHER,RELATIVES,1,96.191,湖北省,CONSUME,01,,30.673388,113.898764,ANDROID,,0
RONG_CODE,100000,,娄底市,涟源市诚益养殖合作社,,,XCX,2,48.0,F,汉,1162,4,01,MATE,SIBLING,1,70,湖南省,CONSUME,01,,27.72337479059479,112.0073891467561,ANDROID,,0
LXJ_CODE,100000,,南昌市,江苏博岳通信技术有限公司南昌分公司,G,13,APP,3,24.3,M,汉,1814,3,01,PARENTS,FRIENDS,2,70,江西省,CONSUME,02,,28.644277,115.954107,ANDROID,false,0
AWJ_CODE,100000,105,太原市,山西省黄河少儿艺术团,R,17,XCX,4,39.3,F,汉,4240,4,,FRIENDS,COLLEAGUE,1,70,山西省,CONSUME,01,,32.425572102864585,119.38643174913194,ANDROID,,0
RONG_CODE,100000,105,衡阳市,湖南康达体育文化产业发展有限公司,,,APP,2,43.1,M,汉,4307,4,01,FATHER,MATE,1,91.017,湖南省,CONSUME,01,,26.902633674908747,112.5924739756827,ANDROID,,0
RONG_CODE,100000,310,宜宾市,曹滕个人工作室,,,XCX,3,27.9,M,汉,1948,2,01,FATHER,SIBLING,2,70,四川省,CONSUME,01,,28.733803168402776,104.60734347873264,ANDROID,,0
LXJ_CODE,100000,310,宜宾市,曹滕个人工作室,Z,90,XCX,3,27.9,M,汉,1948,2,01,FATHER,SIBLING,2,70,四川省,CONSUME,01,,28.733803168402776,104.60734347873264,ANDROID,,0
XYF_CODE,10000,102,成都市,四川影肆传媒科技有限公司,R,17,APP,4,29.3,M,汉,2048,2,,FATHER,FRIENDS,1,89.465,四川省,CONSUME,,12,30.541347073287587,104.11390485376545,ANDROID,false,1
AWJ_CODE,100000,102,廊坊市,廊坊建华电子科技有限公司,G,13,APP,4,31.3,M,汉,5842,4,01,PARENTS,FRIENDS,2,70,河北省,CONSUME,01,,39.4971755267927,116.72813668594417,ANDROID,,0
RONG_CODE,100000,,新余市,李晨黎个人工作室,,,XCX,3,26.7,F,汉,7085,3,01,FRIENDS,FRIENDS,1,84.884,江西省,CONSUME,01,,27.79952907986111,114.95132188585069,ANDROID,,0
AWJ_CODE,100000,403,南阳市,彭雪燕个人工作室,Z,90,APP,2,40.5,F,汉,4845,4,01,MATE,FATHER,2,70,河南省,CONSUME,01,,22.758139314021219,113.9129864205713,ANDROID,,0
LXJ_CODE,100000,,宜春市,万载华达汽车销售有限公司,Z,90,APP,4,26.7,M,汉,1379,3,01,MATE,COLLEAGUE,1,92.001,江西省,CONSUME,01,,28.08743191189236,114.46807644314237,ANDROID,,0
AWJ_CODE,100000,403,汕尾市,川汇线路板有限公司,Z,90,APP,2,23.0,M,汉,2591,2,01,FATHER,FRIENDS,2,86.955,广东省,CONSUME,01,,22.98554600256304,115.35804924209475,ANDROID,,0
RONG_CODE,100000,103,焦作市,维达商店,,,APP,3,34.4,M,汉,5362,4,,COLLEAGUE,MATE,1,70,河南省,CONSUME,01,,35.24819769965278,113.31648220486112,ANDROID,,0
RONG_CODE,100000,,滁州市,彼维网络科技有限公司,,,APP,3,33.8,M,汉,5378,3,01,FATHER,FRIENDS,2,70,安徽省,CONSUME,01,,37.474223,121.451353,ANDROID,,0
AWJ_CODE,100000,308,南昌市,吖嘀吖嘀,H,54,APP,3,36.0,M,汉,5675,4,,MATE,SIBLING,1,78.655,江西省,CONSUME,01,,28.689752,115.943024,ANDROID,,1
LXJ_CODE,100000,308,南昌市,吖嘀吖嘀,H,54,APP,3,36.0,M,汉,5675,4,,MATE,SIBLING,1,78.655,江西省,CONSUME,01,,28.689752,115.943024,ANDROID,false,0
RONG_CODE,100000,104,衢州市,开化县住建局,,,APP,4,38.6,M,汉,5593,4,01,MATE,FRIENDS,1,70,浙江省,CONSUME,01,,30.25308298,120.2155118,ANDROID,,0
RONG_CODE,100000,,九江市,骆涨涨个人工作室,,,XCX,3,31.3,M,汉,5592,3,01,FATHER,MATE,1,70,江西省,CONSUME,01,,30.33530002170139,120.1264501953125,ANDROID,,0
LXJ_CODE,100000,,九江市,骆涨涨个人工作室,Z,90,XCX,3,31.3,M,汉,5592,3,01,FATHER,MATE,1,70,江西省,CONSUME,01,,30.33530002170139,120.1264501953125,ANDROID,,0
LXJ_CODE,100000,,绍兴市,海亮集团,H,54,APP,4,37.9,F,汉,4320,4,01,MOTHER,COLLEAGUE,1,70,浙江省,CONSUME,01,,30.008077528211807,120.59562689887153,ANDROID,,0
RONG_CODE,100000,105,湛江市,广州高新兴科技有限公司,,,XCX,3,27.7,M,汉,1022,2,01,FATHER,RELATIVES,2,86.379,广东省,CONSUME,01,,23.153509385850693,113.44848063151042,ANDROID,,0
AWJ_CODE,100000,403,重庆市,欧国东个人工作室,Z,90,APP,2,35.2,M,汉,5591,4,01,MATE,FATHER,1,70,重庆市,CONSUME,01,,29.7033075940422,105.93330684006776,ANDROID,,0
AWJ_CODE,100000,,日照市,云栖花涧旅游发展有限责任公司,Z,90,APP,3,22.9,M,汉,1269,2,01,FRIENDS,FRIENDS,2,94.29,山东省,CONSUME,01,,35.75569710410426,119.21558036258607,ANDROID,,0
LXJ_CODE,100000,,西安市,陕西华欣盛悦装饰设计工程有限公司,E,24,XCX,4,30.4,M,汉,5977,2,,MOTHER,FRIENDS,2,89.543,陕西省,CONSUME,04,,34.231119520399304,108.9490150282118,ANDROID,,0
RONG_CODE,100000,,凉山彝族自治州,宁波汉跃医疗科技有限公司,,,APP,2,25.8,M,彝,1319,4,01,MATE,SIBLING,2,70,四川省,CONSUME,01,,27.399525282118056,102.54026638454862,ANDROID,,0
LXJ_CODE,100000,,凉山彝族自治州,宁波汉跃医疗科技有限公司,Z,90,APP,2,25.8,M,彝,1319,4,01,MATE,SIBLING,2,70,四川省,CONSUME,01,,27.399525282118056,102.54026638454862,ANDROID,,0
RONG_CODE,100000,,凉山彝族自治州,三利广场,,,XCX,4,23.0,M,彝,2496,2,01,FATHER,FRIENDS,2,92.50404,四川省,CONSUME,01,,27.38199621380657,102.5465967186295,ANDROID,,0
RONG_CODE,100000,105,厦门市,福莱德有线工司,,,APP,2,26.2,M,汉,1436,4,01,FRIENDS,COLLEAGUE,2,70,福建省,CONSUME,01,,24.77612,118.138741,ANDROID,,0
AWJ_CODE,100000,,枣庄市,张燕个人工作室,Z,90,APP,4,31.1,F,汉,1610,2,01,FATHER,FRIENDS,2,70,山东省,CONSUME,01,,30.66689751519097,113.84393934461805,ANDROID,,0
LXJ_CODE,100000,,南宁市,广西华都科技有限公司武鸣分公司,G,13,APP,3,38.7,M,壮,3932,3,,MATE,FRIENDS,1,88.15277,广西壮族自治区,CONSUME,01,,23.160859,108.292904,ANDROID,false,0
JY_CODE,100000,,永州市,Delicacy美妆,Z,90,APP,2,23.9,M,瑶,3279,2,01,PARENTS,SIBLING,2,93.33,湖南省,CONSUME,01,,29.312395152792968,120.1072059661979,ANDROID,,0
LXJ_CODE,100000,,常州市,溧阳市供电公司,D,17,APP,4,31.3,M,汉,268,3,01,PARENTS,SIBLING,2,70,江苏省,CONSUME,01,,31.433497283751814,119.40827942709322,ANDROID,false,0
LXJ_CODE,100000,,泰州市,兴达钢帘线有限公司,Z,90,XCX,2,30.6,M,汉,6918,2,01,MOTHER,FRIENDS,2,84.991,江苏省,CONSUME,01,,32.719910571696768,120.12824928648279,ANDROID,,0
LXJ_CODE,100000,102,武汉市,中车集团长江车辆有限公司,C,24,APP,3,50.0,M,汉,3299,2,01,MATE,FRIENDS,3,70,湖北省,CONSUME,01,,10.81613099955961,-14.492326999999998,ANDROID,false,0
LXJ_CODE,100000,103,汕头市,兴亮针车行,H,54,XCX,2,31.8,M,汉,5224,4,01,MATE,FATHER,1,96.692,广东,CONSUME,01,,23.4111839310988,116.47366708499207,IOS,,0
AWJ_CODE,100000,,上饶市,杭州理想密封科技有限公司,Z,90,APP,2,35.4,M,汉,4556,3,01,MATE,SIBLING,1,80.724,江西省,CONSUME,01,,30.381344885126607,120.31746277697326,ANDROID,,0
LXJ_CODE,100000,403,永州市,华昌模具有限公司,H,54,APP,2,49.0,M,汉,397,2,01,MATE,SIBLING,1,70,湖南省,CONSUME,01,,23.136429,113.828268,ANDROID,,0
RONG_CODE,100000,104,泰州市,江苏有线泰兴分公司,,,APP,3,44.2,M,汉,4214,2,01,FATHER,FRIENDS,1,70,江苏省,CONSUME,01,,32.17868181027176,120.0492214402588,ANDROID,,0
RONG_CODE,100000,102,葫芦岛市,铁子烧烤炭烤羊腿,,,APP,2,27.1,M,蒙古,1107,4,01,PARENTS,FRIENDS,2,70,辽宁省,CONSUME,01,,40.788764920941549,120.88424051093004,ANDROID,,0
RONG_CODE,100000,103,北京市,中国戏曲学院附中,,,APP,4,36.0,M,汉,4543,2,01,RELATIVES,FATHER,2,70,北京市,CONSUME,01,,39.59936300632959,116.42415331574381,ANDROID,,0
AWJ_CODE,100000,102,茂名市,广州金坊建筑材料有限公司,E,24,APP,3,30.8,M,汉,7070,4,01,FATHER,FRIENDS,1,70,广东省,CONSUME,01,,40.398138,116.456045,ANDROID,,0
RONG_CODE,100000,103,资阳市,上好医院,,,XCX,3,23.1,M,汉,2331,4,01,FRIENDS,OTHER,2,70,四川省,CONSUME,01,,30.294542763362043,104.99745085621038,ANDROID,,0
AWJ_CODE,100000,,达州市,四川长塔科技服务有限公司,G,13,XCX,3,27.8,M,汉,1526,3,01,MOTHER,COLLEAGUE,2,70,四川省,CONSUME,01,,30.108262376376066,104.67649060532057,ANDROID,,0
AWJ_CODE,100000,,甘孜藏族自治州,张财鑫个人工作室,Z,90,APP,4,27.1,M,藏,454,3,01,FRIENDS,FRIENDS,2,70,四川省,CONSUME,01,,30.082189088877777,103.11109633674356,ANDROID,,0
RONG_CODE,100000,,十堰市,李欢个人工作室,,,APP,2,27.4,F,汉,6865,4,01,MOTHER,SIBLING,2,70,湖北省,CONSUME,01,,32.304191,109.694873,ANDROID,,0
RONG_CODE,100000,,泉州市,中国人寿,,,APP,4,24.2,M,汉,2411,3,01,FATHER,MOTHER,2,70,福建省,CONSUME,01,,25.316789,118.293225,ANDROID,,0
RONG_CODE,100000,403,绍兴市,绍兴市柯桥区悦柏进出口有限公司,,,APP,3,42.9,M,汉,3991,4,01,MATE,FRIENDS,1,70,浙江省,CONSUME,01,,29.981996,120.543037,ANDROID,,0
RONG_CODE,100000,105,成都市,新华人寿保险股份有限公司北京分公司,,,APP,4,30.3,M,汉,92,3,01,FATHER,MOTHER,2,77.25797,四川省,CONSUME,01,,30.59529331581655,104.15699033065401,ANDROID,,0
AWJ_CODE,100000,105,长岭县,冀顺资产管理上海有限公司,J,13,APP,4,35.3,M,汉,4571,2,01,MATE,FRIENDS,1,70,吉林省,CONSUME,01,,31.91845,119.164147,ANDROID,,1
HXQB_CODE,100000,104,江门市,江门合宏4s店,E,24,XCX,4,31.0,M,汉,5966,4,,FATHER,SIBLING,2,81.161,广东省,CONSUME,01,,22.597215,113.091385,IOS,,0
AWJ_CODE,100000,104,江门市,江门合宏4s店,E,24,XCX,4,31.0,M,汉,5966,4,,FATHER,SIBLING,2,81.161,广东省,CONSUME,01,,22.597215,113.091385,IOS,,0
RONG_CODE,100000,,上饶市,江西世高工程技术有限公司,,,XCX,3,29.7,M,汉,947,3,01,MATE,PARENTS,1,76.768,江西省,CONSUME,01,,28.711419577943095,115.802425213844,ANDROID,,0
LXJ_CODE,100000,403,长沙市,个体工商户,Z,90,APP,2,37.3,M,汉,4107,3,01,MOTHER,FRIENDS,1,70,湖南省,CONSUME,01,,28.221257,113.207495,ANDROID,false,0
AWJ_CODE,100000,,邯郸市,邯郸市润泰物业保障性住房服务有限公司,Z,90,APP,4,24.7,F,汉,1933,4,01,FRIENDS,FRIENDS,2,96.2,河北省,CONSUME,01,,36.59832243967866,114.49084309043707,ANDROID,,0
LXJ_CODE,100000,,黄石市,艺典阁门窗,Z,90,APP,2,43.9,M,汉,3120,2,01,MATE,COLLEAGUE,1,99.64,湖北省,CONSUME,01,,30.135193938930997,115.0014049982242,ANDROID,,0
LXJ_CODE,100000,,北京市,陆雅楠个人工作室,Z,90,APP,4,33.4,F,汉,5820,2,01,MATE,FRIENDS,1,84.29,北京市,CONSUME,01,,39.90448453867985,116.45621562248326,ANDROID,,0
AWJ_CODE,100000,,洛阳市,刘南南个人工作室,Z,90,APP,2,31.0,F,汉,6056,2,01,MATE,FRIENDS,1,98.33,河南省,CONSUME,01,,30.812722815392573,113.9510460094888,ANDROID,,0
LXJ_CODE,100000,102,上饶市,毛耀淇个人工作室,Z,90,XCX,3,25.1,M,汉,1236,2,01,FATHER,FATHER,2,70,江西省,CONSUME,01,,29.325205843717116,120.18311966019977,ANDROID,,0
AWJ_CODE,100000,105,涿州市,孵化基地,S,11,APP,2,46.3,F,汉,1853,4,01,MATE,FRIENDS,1,70,河北省,CONSUME,01,,39.382789,115.705975,ANDROID,,0
LXJ_CODE,100000,,深圳市,深圳市大拿科技有限公司,Z,90,APP,4,34.0,F,汉,4427,4,01,FATHER,FATHER,2,70,广东省,CONSUME,01,,22.526626,113.926247,ANDROID,false,0
RONG_CODE,100000,,重庆市,重庆市荣昌区人民医院,,,APP,2,23.7,M,汉,2531,2,01,FRIENDS,SIBLING,2,85.379,重庆市,CONSUME,01,,29.400037,106.543176,ANDROID,,0
XYF_CODE,10000,,黔西南布依族苗族自治州,鸿博物流川渝全境有限公司,Z,90,APP,3,28.4,F,布依,2361,2,,MATE,FATHER,1,89.793,贵州省,CONSUME,,12,22.921053,113.657831,ANDROID,false,0
LXJ_CODE,100000,,黔西南布依族苗族自治州,鸿博物流川渝全境有限公司,Z,90,APP,3,28.4,F,布依,2361,2,01,MATE,FATHER,1,89.793,贵州省,CONSUME,01,,22.921053,113.657831,ANDROID,false,0
LXJ_CODE,100000,105,南昌市,潘月个人工作室,Z,90,XCX,3,25.5,F,汉,317,4,01,MATE,FATHER,2,70,江西省,CONSUME,01,,28.66768270611514,115.91313306358484,ANDROID,,0
RONG_CODE,100000,,海东市,美团外卖,,,XCX,2,29.5,M,汉,6111,2,01,FATHER,FRIENDS,2,88.418,青海省,CONSUME,01,,36.32293701171875,102.8321435546875,ANDROID,,0
LXJ_CODE,100000,,海东市,美团外卖,Z,90,XCX,2,29.5,M,汉,6111,2,01,FATHER,FRIENDS,2,88.418,青海省,CONSUME,01,,36.32293701171875,102.8321435546875,ANDROID,,0
LXJ_CODE,100000,,菏泽市,摇滚炒鸡,Z,90,APP,3,32.8,M,汉,5983,2,01,MATE,SIBLING,1,94.29,山东省,CONSUME,01,,35.28798043146134,115.50217429798598,ANDROID,,0
LXJ_CODE,100000,,德阳市,黄秀珍个人工作室,Z,90,APP,2,46.6,F,汉,1720,4,01,PARENTS,FRIENDS,1,70,四川省,CONSUME,01,,31.136085,104.406691,ANDROID,false,0
LXJ_CODE,100000,102,宜春市,江西汇能电器有限公司,C,24,XCX,2,48.8,M,汉,3527,2,,PARENTS,MATE,1,70,江西省,CONSUME,01,,28.40406606771068,114.81015460102467,ANDROID,,0
LXJ_CODE,100000,,青岛市,青岛港城置业有限公司,Z,90,APP,3,45.9,M,汉,3759,4,01,MATE,FATHER,1,97.15,山东省,CONSUME,01,,36.79749259036966,119.94326971891786,ANDROID,,0
LXJ_CODE,100000,105,辽阳市,马庆君食品有限公司,Z,90,APP,2,31.5,F,汉,5536,2,01,FRIENDS,MOTHER,1,70,辽宁省,CONSUME,01,,45.619105,126.593032,ANDROID,false,0
RONG_CODE,100000,302,西安市,西安龙威餐饮有限公司,,,APP,3,28.9,M,汉,496,4,01,PARENTS,FRIENDS,2,70,陕西省,CONSUME,01,,34.028944976936269,108.59301637823525,ANDROID,,0
RONG_CODE,100000,102,达州市,赵浩然个人工作室,,,APP,4,25.6,M,汉,1072,2,01,MATE,FRIENDS,2,87.189,四川省,CONSUME,01,,30.735128294637293,107.2237525243268,ANDROID,,0
LXJ_CODE,100000,105,石家庄市,太平洋爱茉莉贸易有限公司,C,24,APP,2,38.1,F,汉,3949,2,01,PARENTS,FRIENDS,3,70,河北省,CONSUME,01,,37.99873912605741,114.71152427362506,ANDROID,,0
LXJ_CODE,100000,103,上海市,上海净鑫市政,E,24,APP,3,39.5,M,汉,3521,3,,MATE,SIBLING,1,70,上海市,CONSUME,01,,31.21886420355903,121.59525227864583,ANDROID,,0
AWJ_CODE,100000,,兰州市,兰州新区好佳好奶茶店,Z,90,XCX,3,23.8,M,汉,1303,2,01,COLLEAGUE,FATHER,2,70,甘肃省,CONSUME,01,,36.558760437519357,103.76433169805994,ANDROID,,0
AWJ_CODE,100000,301,延边朝鲜族自治州,延边州水利局,Z,90,XCX,4,36.6,F,汉,4731,4,01,MOTHER,FRIENDS,1,70,吉林省,CONSUME,01,,45.75873318142361,126.6405224609375,ANDROID,,0
RONG_CODE,100000,105,合肥市,上海林昊装饰工程有限公司,,,APP,2,41.4,M,汉,3100,2,01,RELATIVES,FRIENDS,1,70,安徽省,CONSUME,02,,31.74028021918403,117.3060093858507,ANDROID,,0
AWJ_CODE,100000,,吉安市,中国铁路南昌局集团有限公司,Z,90,APP,3,26.1,M,汉,3471,4,01,FATHER,COLLEAGUE,2,85.83,江西省,CONSUME,01,,27.343852980234787,115.44615505285452,ANDROID,,0
AWJ_CODE,100000,102,临夏回族自治州,富景农业种植合作社,A,27,APP,2,36.9,M,汉,4164,2,01,MATE,FRIENDS,1,70,甘肃省,CONSUME,01,,35.948272,103.312715,ANDROID,,0
LXJ_CODE,100000,105,兰州市,兰州爱尔眼科,H,54,APP,3,33.3,M,汉,517,2,01,PARENTS,SIBLING,2,70,甘肃省,CONSUME,01,,39.884752,116.546335,ANDROID,false,0
LXJ_CODE,100000,,大理白族自治州,孙晓鑫个人工作室,Z,90,XCX,4,29.1,F,白,7047,2,01,SIBLING,MOTHER,2,88.577,云南省,CONSUME,01,,25.5780156132005,100.22810143610862,ANDROID,,0
RONG_CODE,100000,105,吉安市,惠东县平山镇金辉煌大酒店,,,XCX,3,46.7,M,汉,200,3,01,SIBLING,COLLEAGUE,1,70,江西省,CONSUME,01,,23.056798959686704,114.7478587871322,ANDROID,,0
AWJ_CODE,100000,,漯河市,口腔门诊,Z,90,XCX,4,24.3,M,汉,1799,2,01,FRIENDS,FRIENDS,2,83.768,河南省,CONSUME,01,,34.76226936906874,113.64870818065444,ANDROID,,0
RONG_CODE,100000,,兰州市,甘肃金瑞祥新材料有限公司,,,XCX,4,31.2,M,汉,6098,4,01,MATE,FRIENDS,1,87.826,甘肃省,CONSUME,01,,36.10177689277022,103.71011122580069,ANDROID,,0
LXJ_CODE,100000,102,亳州市,杭州至五医辽,H,54,APP,2,43.3,F,汉,3424,4,,RELATIVES,MATE,1,77.848,安徽省,CONSUME,02,,31.70269689859076,118.94250810649426,ANDROID,false,0
LXJ_CODE,100000,102,汕尾市,广东劳斯顿实业发展有限公司,C,24,APP,3,39.1,F,汉,4228,3,,MATE,MATE,1,95.126,广东省,CONSUME,01,,23.13018481017347,113.27792512458268,ANDROID,false,1
RONG_CODE,100000,,玉林市,蓝悦电子有限公司,,,APP,2,24.6,M,汉,2671,2,01,MOTHER,FATHER,2,87.493,广西壮族自治区,CONSUME,01,,23.008736436631946,113.83900472005209,ANDROID,,0
LXJ_CODE,100000,103,南阳市,杜团团个人工作室,H,54,APP,3,26.0,M,汉,497,3,,PARENTS,COLLEAGUE,2,70,河南省,CONSUME,01,,32.676077,112.075363,ANDROID,false,0
RONG_CODE,100000,309,聊城市,凤祥实业有限公司,,,APP,3,25.6,M,汉,2656,2,01,FATHER,MOTHER,1,89.086,山东省,CONSUME,01,,36.197006,115.855241,ANDROID,,0
RONG_CODE,100000,,揭阳市,王冠如个人工作室,,,APP,2,36.6,F,汉,3921,4,01,FRIENDS,COLLEAGUE,1,70,广东省,CONSUME,01,,23.113796,113.329864,ANDROID,,0
LXJ_CODE,100000,301,南京市,董天宇个人工作室,Z,90,XCX,4,23.3,M,汉,1059,2,01,MATE,FRIENDS,2,89.758,江苏省,CONSUME,01,,31.954277658062585,118.87360581796185,IOS,,0
AWJ_CODE,100000,105,襄阳市,枣阳华润燃气有限公司,Z,90,XCX,3,27.8,M,汉,636,2,01,COLLEAGUE,FATHER,2,70,湖北省,CONSUME,01,,32.128987901475696,112.7639111328125,ANDROID,,0
AWJ_CODE,100000,,来宾市,乐儿学幼儿园,Z,90,APP,2,32.0,F,壮,1148,2,01,MATE,SIBLING,1,97.15,广西壮族自治区,CONSUME,01,,23.77840054820534,109.18723656670493,ANDROID,,0
AWJ_CODE,100000,,昆明市,中国铁路昆明局集团有限公司昆明客运段,Z,90,APP,3,40.6,M,汉,4844,3,01,FATHER,RELATIVES,1,88.635,云南省,CONSUME,01,,25.0227587890625,102.7159597439236,ANDROID,,0
RONG_CODE,100000,307,三明市,浙江卓锦环保科技股份有限公司,,,APP,4,34.0,M,汉,5476,4,01,FATHER,FRIENDS,2,91.659,福建省,CONSUME,01,,24.61889190676058,118.10106351024349,ANDROID,,0
LXJ_CODE,100000,103,盐城市,叮当智慧药店,H,54,APP,2,31.9,F,汉,5369,2,01,MATE,FRIENDS,1,70,江苏省,CONSUME,02,,31.264539,121.338776,ANDROID,false,0
RONG_CODE,100000,,运城市,西安淘乐米体育发展有限公司,,,APP,3,25.1,M,汉,401,4,01,MOTHER,FATHER,2,70,山西省,CONSUME,01,,34.20522813479258,108.96681516746823,ANDROID,,0
AWJ_CODE,100000,105,黄冈市,江铜赛尔橡胶有限公司,Z,90,APP,2,29.4,M,汉,6097,2,01,FATHER,FRIENDS,2,70,湖北省,CONSUME,01,,28.205031,117.745435,ANDROID,,0
RONG_CODE,100000,,防城港市,美的生活电器有限公司,,,XCX,2,33.3,M,瑶,4921,4,01,FATHER,COLLEAGUE,2,70,广西壮族自治区,CONSUME,01,,22.90910400390625,113.22099012586806,ANDROID,,0
RONG_CODE,100000,105,南京市,南京鸿业酒店管理有限公司,,,XCX,3,27.7,F,汉,6802,4,01,RELATIVES,RELATIVES,1,70,江苏省,CONSUME,01,,32.021438,118.733714,ANDROID,,0
HXQB_CODE,100000,,温州市,杭州旭润斋数字科技有限公司,Z,90,APP,3,32.3,M,汉,5465,4,01,MATE,FRIENDS,1,70,浙江省,CONSUME,01,,30.21394829644097,120.24421929253472,ANDROID,,0
RONG_CODE,100000,,广元市,格调网咖,,,APP,2,25.2,F,汉,1850,4,01,MOTHER,FRIENDS,2,70,四川省,CONSUME,01,,32.438643,105.848134,ANDROID,,0
AWJ_CODE,100000,,达州市,美丽人生,Z,90,APP,3,33.1,M,汉,4814,4,01,FRIENDS,COLLEAGUE,2,96.2,四川省,CONSUME,01,,31.160637854512186,107.90671725675066,ANDROID,,0
LXJ_CODE,100000,,达州市,美丽人生,Z,90,APP,3,33.1,M,汉,4814,4,01,PARENTS,COLLEAGUE,2,96.2,四川省,CONSUME,01,,31.160637854512186,107.90671725675066,ANDROID,,0
AWJ_CODE,100000,105,镇江市,上海铁路局,Z,90,XCX,3,29.5,M,汉,185,3,01,COLLEAGUE,MATE,1,70,江苏省,CONSUME,01,,31.991680409673167,119.38954057838127,ANDROID,,0
RONG_CODE,100000,,平顶山市,王晓曼个人工作室,,,APP,3,30.1,F,汉,6145,3,01,RELATIVES,COLLEAGUE,1,90.045,河南省,CONSUME,01,,33.716871,113.304409,ANDROID,,0
LXJ_CODE,100000,,萍乡市,个体工商户,Z,90,APP,2,23.2,M,汉,2503,2,01,PARENTS,SIBLING,2,94.16,江西省,CONSUME,01,,27.635028213233985,113.70346119345476,ANDROID,,0
