100000,103,江门市,鹤山市桃源镇冠豪五金厂,,,XCX,2,30.0,M,汉,2053,2,01,FATHER,CHILDREN,2,75.767,广东省,CONSUME,02,,22.778149006897157,112.98312954587328,ANDROID,,0
100000,,北京市,诺金时代（北京）商贸有限责任公司,,,APP,2,45.2,F,汉,3368,2,01,FATHER,CHILDREN,1,70,北京市,CONSUME,04,,40.085974,116.236974,ANDROID,,0
100000,,渭南市,西安博士力士乐,,,APP,4,34.6,M,汉,5098,2,01,MATE,FRIENDS,1,70,陕西省,CONSUME,01,,34.321116,108.91408,ANDROID,,0
100000,301,烟台市,乐金显示,,,XCX,3,30.0,M,汉,6123,2,,SIBLING,FRIENDS,2,93.712,山东省,CONSUME,01,,37.49266764322917,121.26102756076389,ANDROID,,0
100000,308,赤峰市,北京金榆空调设备有限公司,,,APP,2,30.8,M,汉,7061,2,01,SIBLING,COLLEAGUE,1,87.162,内蒙古自治区,CONSUME,01,,39.21464210728859,39.21464200000002,ANDROID,,0
100000,,绵竹市,爱上ktv,,,APP,2,24.0,M,汉,1937,3,01,FRIENDS,FRIENDS,2,70,四川省,CONSUME,01,,30.69015941554207,103.84223723117796,ANDROID,,0
100000,105,重庆市,成都小臻珠出行有限公司,,,APP,3,48.9,F,汉,4161,2,01,RELATIVES,FRIENDS,1,70,重庆市,CONSUME,01,,29.54146268312822,106.52520953699309,ANDROID,,0
100000,,南昌市,黄维维个人工作室,,,APP,3,37.9,F,汉,4266,2,01,FATHER,SIBLING,2,70,江西省,CONSUME,01,,28.268697,116.156485,ANDROID,,0
100000,,德州市,武城县综合行政执法局,,,APP,3,35.8,M,汉,4292,2,01,MOTHER,COLLEAGUE,2,70,山东省,CONSUME,01,,37.221043294270835,116.11392903645833,ANDROID,,0
100000,,曲靖市,黄龙酒店,,,APP,4,35.7,M,汉,4035,3,01,COLLEAGUE,COLLEAGUE,1,70,云南省,CONSUME,01,,25.037667,103.666193,ANDROID,,0
100000,,宜昌市,28公馆,,,APP,3,32.4,F,汉,7004,3,01,MATE,SIBLING,1,87.995,湖北省,CONSUME,01,,30.647589,111.375345,ANDROID,,0
100000,105,南通市,中昂国汇,,,XCX,3,36.2,M,汉,3964,4,,MATE,SIBLING,2,70,江苏省,CONSUME,03,,40.538728460502429,111.75348261629331,ANDROID,,0
100000,,来宾市,广东佛山市三水区鸿宝织造有限公司,,,APP,3,36.8,F,壮,6649,2,01,SIBLING,SIBLING,1,70,广西壮族自治区,CONSUME,01,,23.279883,112.909638,ANDROID,,0
100000,103,信阳市,上海比亚迪,,,XCX,2,35.0,M,汉,5383,2,01,PARENTS,FRIENDS,2,70,河南省,CONSUME,01,,31.30264803707432,121.16312160951364,ANDROID,,0
100000,102,广安市,四川星荟居酒店管理有限公司,,,APP,3,27.4,F,汉,6913,2,01,FATHER,SIBLING,2,79.84,四川省,CONSUME,01,,30.649937,104.060283,ANDROID,,0
100000,103,南京市,福建南安市永泰石材有限公司,,,APP,3,30.6,M,汉,6148,2,,MATE,FATHER,2,87.457,江苏省,CONSUME,01,,24.737067,118.647881,ANDROID,,0
100000,103,临夏回族自治州,临夏市第五幼儿园,,,APP,4,23.5,F,回,2113,4,01,FATHER,MOTHER,2,79.674614,甘肃省,CONSUME,01,,35.602873791158248,103.21882541949538,ANDROID,,0
100000,,衡水市,秦皇岛东竹科技有限公司,,,APP,3,29.5,F,汉,1371,3,01,FATHER,FRIENDS,2,70,河北省,CONSUME,01,,39.960808,119.642746,ANDROID,,0
100000,,衡阳市,彭金朋个人工作室,,,XCX,4,41.6,M,汉,4163,2,01,MATE,FRIENDS,1,70,湖南省,CONSUME,01,,26.939220493919327,112.60708578147573,ANDROID,,0
100000,,盐城市,上海茵赫贸易有限公司,,,XCX,3,22.1,F,汉,2854,2,01,FRIENDS,FRIENDS,2,70,江苏省,CONSUME,01,,31.15132838927111,121.50689670659989,ANDROID,,0
100000,102,娄底市,周作雄个人工作室,,,APP,2,48.6,M,汉,4206,4,01,MATE,FATHER,1,97.31,湖南省,CONSUME,01,,27.615252775584428,111.83714951683291,ANDROID,,0
100000,,南充市,紫府大酒店,,,XCX,2,24.4,M,汉,1784,2,01,FATHER,COLLEAGUE,2,70,四川省,CONSUME,01,,30.7546,106.064803,ANDROID,,0
100000,105,菏泽市,立铠精密科技,,,APP,2,25.4,M,汉,2645,2,01,FATHER,FRIENDS,2,70,山东省,CONSUME,01,,33.472166,120.169843,ANDROID,,0
100000,,铜仁市,美团外卖,,,XCX,3,25.0,M,土家,1972,4,01,PARENTS,FRIENDS,2,70,贵州省,CONSUME,01,,26.629539460989628,106.75296904031559,ANDROID,,0
100000,,南宁市,私营业主,,,APP,2,28.6,M,壮,481,2,01,FATHER,RELATIVES,2,70,广西壮族自治区,CONSUME,01,,23.132128,113.865026,ANDROID,,0
100000,,漯河市,周广涛个人工作室,,,XCX,2,43.9,M,汉,6085,2,01,MATE,FRIENDS,1,70,河南省,CONSUME,01,,33.56598566725997,114.01807289626406,ANDROID,,0
100000,,重庆市,顺丰速运重庆市永川区营业部,,,APP,3,28.8,M,汉,349,3,01,MOTHER,COLLEAGUE,1,70,重庆市,CONSUME,01,,29.361277,105.958183,ANDROID,,0
100000,,衡阳市,杭州有资有味餐饮管理有限公司,,,APP,2,43.9,M,汉,2129,2,01,FRIENDS,COLLEAGUE,1,89.926,湖南省,CONSUME,01,,29.942159,121.397103,ANDROID,,0
100000,,四平市,长春市一汽物流陆顺储运有限公司,,,APP,3,31.8,M,汉,1239,2,01,MOTHER,COLLEAGUE,1,80.587,吉林省,CONSUME,01,,43.512001,124.841964,ANDROID,,0
100000,,成都市,陈旭汶个人工作室,,,XCX,3,31.8,M,汉,829,3,01,SIBLING,FRIENDS,1,70,四川省,CONSUME,01,,30.591317274305556,103.91705620659722,ANDROID,,0
100000,,商丘市,南通梦如初纺织品有限公司,,,APP,2,28.9,M,汉,1997,3,01,COLLEAGUE,FRIENDS,1,80.027,河南省,CONSUME,01,,31.970852,121.128488,ANDROID,,0
100000,105,佳木斯市,哈铁国旅佳木斯分公司,,,APP,4,28.7,F,汉,6620,2,01,FATHER,COLLEAGUE,2,81.618,黑龙江省,CONSUME,01,,46.82676284980076,130.3861887790701,ANDROID,,0
100000,,桂林市,周琛个人工作室,,,APP,2,23.1,M,瑶,1690,2,01,MOTHER,FRIENDS,2,88.319,广西壮族自治区,CONSUME,01,,24.844292,110.830641,ANDROID,,0
100000,403,澄迈县福山镇福山社区,成都经典琢翠茶楼,,,APP,2,37.6,F,汉,5589,3,01,MATE,COLLEAGUE,1,70,海南省,CONSUME,02,,30.551439,104.053755,ANDROID,,0
100000,102,钦州市,瑞菲特商贸有限公司,,,APP,2,30.6,M,汉,201,4,01,FATHER,COLLEAGUE,2,70,广西壮族自治区,CONSUME,02,,22.394137333840046,109.47421523774207,ANDROID,,0
100000,103,天津市辖区,洪鑫盛发饭店,,,XCX,3,28.7,F,回,6350,3,01,FATHER,MATE,1,84.757,天津市,CONSUME,01,,39.105992846950808,117.15569041915295,IOS,,0
100000,104,广安市,广安市精神病院,,,APP,3,33.5,F,汉,4618,2,01,FRIENDS,MOTHER,1,70,四川省,CONSUME,01,,30.461825438775955,106.62977063050852,ANDROID,,0
100000,,成都市,马光耀个人工作室,,,XCX,4,30.6,M,汉,250,4,01,MATE,FATHER,1,70,四川省,CONSUME,01,,30.899495713975693,103.60906955295138,ANDROID,,0
100000,,兴安盟,城建项目建设中心,,,APP,4,27.8,M,蒙古,2070,2,01,FATHER,MOTHER,2,70,内蒙古自治区,CONSUME,01,,46.0793,122.088495,ANDROID,,0
100000,,钦州市,北海佬泥丁粥,,,APP,3,28.8,M,汉,6499,2,01,FATHER,FRIENDS,2,89.713,广西壮族自治区,CONSUME,01,,22.797174,108.365667,ANDROID,,0
100000,102,常州市,常州市武进中医医院,,,APP,4,41.2,F,汉,4075,4,01,SIBLING,FRIENDS,2,82.813,江苏省,CONSUME,01,,22.147339313578124,113.57724085815892,ANDROID,,0
100000,,昭通市,富奥威泰克汽车底盘有限公司,,,APP,2,26.9,M,汉,3338,2,01,FATHER,MOTHER,2,87.923,云南省,CONSUME,01,,30.575462,104.186762,ANDROID,,0
100000,,岳阳市,王孟个人工作室,,,XCX,3,32.1,M,汉,5556,2,01,PARENTS,FRIENDS,2,70,湖南省,CONSUME,01,,22.975942613315895,113.0247087407607,ANDROID,,0
100000,,长沙市,湖南睿木商业管理有限公司,,,XCX,4,39.6,M,汉,4400,2,01,FATHER,COLLEAGUE,1,70,湖南省,CONSUME,01,,33.24811550564236,116.55828559027778,ANDROID,,0
100000,,池州市,众侑科技有限公司,,,APP,3,26.5,M,汉,233,3,01,MOTHER,FRIENDS,2,70,安徽省,CONSUME,01,,30.710332845052083,117.55141438802083,ANDROID,,0
100000,104,赣州市,章贡区生奕酒业,,,XCX,4,33.6,M,汉,6267,4,01,MATE,FRIENDS,1,70,江西省,CONSUME,01,,25.82276801215278,114.94035400390625,ANDROID,,0
100000,105,运城市,中交二公局铁路建设有限公司,,,XCX,4,31.6,M,汉,1050,3,01,MATE,PARENTS,1,70,山西省,CONSUME,01,,38.02303557080339,114.43527652908097,ANDROID,,0
100000,308,银川市,宁夏天豹汽车运输有限公司,,,APP,3,36.3,M,汉,4558,2,01,MATE,FRIENDS,1,70,宁夏回族自治区,CONSUME,01,,38.41875114252058,106.26428603611277,ANDROID,,0
100000,403,商丘市,华润燃气,,,APP,3,27.7,F,汉,782,2,01,FATHER,RELATIVES,2,70,河南省,CONSUME,01,,34.48653868671931,115.0948599261095,IOS,,0
100000,,贵阳市,贵州西西洋教育科技有限公司,,,XCX,4,44.1,M,汉,1030,4,01,PARENTS,FATHER,2,70,贵州省,CONSUME,01,,26.538741646576836,106.70714129314685,ANDROID,,0
100000,105,廊坊市,廊坊华运众达4s店,,,APP,4,25.6,M,汉,531,2,,MOTHER,FATHER,2,70,河北省,CONSUME,04,,38.871657,116.475024,ANDROID,,0
100000,,重庆市,深圳市多羊网络科技有限公司,,,APP,3,33.8,M,汉,5731,3,01,MATE,FRIENDS,1,88.842,重庆市,CONSUME,01,,22.7426220703125,114.27905680338542,ANDROID,,0
100000,,怒江傈僳族自治州,弋江源潮饭店,,,XCX,4,33.8,F,傈僳,5738,3,01,FATHER,FRIENDS,2,70,云南省,CONSUME,01,,31.356175944010417,118.41620171440972,ANDROID,,0
100000,,长沙市,张远卓空调维修服务部,,,APP,3,24.6,M,汉,896,2,01,FATHER,FRIENDS,2,70,湖南省,CONSUME,02,,28.10727,112.93565,ANDROID,,0
100000,,清远市,信诚电器,,,APP,2,30.2,M,汉,7032,4,01,PARENTS,FATHER,1,88.95,广东省,CONSUME,01,,23.63177,112.93402,ANDROID,,0
100000,103,宿州市,胡远辉个人工作室,,,APP,4,24.3,M,汉,1319,2,01,FATHER,FRIENDS,2,70,安徽省,CONSUME,01,,31.010974,118.737078,ANDROID,,0
100000,103,西安市,大明宫万达广场,,,XCX,4,27.1,M,汉,1426,4,01,FATHER,FRIENDS,2,70,陕西省,CONSUME,01,,34.273714,108.979785,IOS,,0
100000,302,商丘市,郑州市中原区莽夫写代码,,,APP,3,31.8,F,汉,6318,2,01,OTHER,OTHER,2,70,河南省,CONSUME,01,,34.77730655840521,113.63591176101314,IOS,,0
100000,,湖州市,浙江中屹建设集团有限公司,,,XCX,4,36.2,M,汉,7187,4,01,MATE,PARENTS,1,97.15,浙江省,CONSUME,01,,30.87852797613414,120.07644078627132,ANDROID,,0
100000,307,宝鸡市,西安永晟不锈钢有限公司,,,APP,2,36.3,M,汉,4579,4,01,SIBLING,FRIENDS,2,77.270546,陕西省,CONSUME,01,,30.6581113814831,114.33987971363563,ANDROID,,0
100000,102,揭阳市,鹏海不绣钢,,,APP,2,36.3,M,汉,3747,2,01,MATE,FRIENDS,1,70,广东省,CONSUME,02,,23.633765957614935,116.38028602625495,ANDROID,,0
100000,104,驻马店市,深圳市拍拍宠物用品有限公司,,,APP,4,42.3,M,汉,4509,3,,FRIENDS,FATHER,1,70,河南省,CONSUME,02,,23.033156,113.986019,ANDROID,,0
100000,,百色市,天津一汽百色桂联4s店,,,APP,2,27.9,M,壮,1999,4,01,SIBLING,MOTHER,1,89.106,广西壮族自治区,CONSUME,01,,23.885309,106.608187,ANDROID,,0
100000,,咸阳市,杭州旭化成纺织有限公司,,,APP,3,28.8,M,汉,286,3,01,MATE,FRIENDS,1,70,陕西省,CONSUME,01,,30.306587,120.348038,ANDROID,,0
100000,105,新乡市,文文化妆品有限公司,,,APP,3,29.6,F,汉,160,2,01,SIBLING,MOTHER,2,70,河南省,CONSUME,01,,31.4564085240058,121.36483868763465,ANDROID,,0
100000,102,九江市,湘泽交电有限公司个体,,,XCX,3,27.3,M,汉,1236,4,01,FATHER,COLLEAGUE,2,86.964,江西省,CONSUME,01,,28.68127010078851,113.61359360890975,ANDROID,,0
100000,,周口市,王家轩个人工作室,,,APP,4,24.9,M,汉,1181,2,01,FATHER,FRIENDS,2,70,河南省,CONSUME,01,,33.63602072513152,115.18650097732856,ANDROID,,0
100000,,荆州市,湖北美的洗衣机荆州分公司,,,APP,2,33.6,M,汉,6070,4,01,PARENTS,FRIENDS,2,70,湖北省,CONSUME,01,,30.17822,112.417344,ANDROID,,0
100000,301,衡水市,北京方园迪科电子技术有限公司,,,APP,4,37.4,M,汉,4397,4,01,MATE,COLLEAGUE,1,75.9494,河北省,CONSUME,01,,38.25130978541932,115.73632374663846,ANDROID,,0
100000,302,郴州市,广州喻记纸业有限公司,,,APP,2,32.8,M,汉,5674,4,01,MATE,FATHER,2,70,湖南省,CONSUME,01,,25.52815578057085,112.38127175897087,ANDROID,,0
100000,,乐东黎族自治县,海南鸿明源设备工程水务有限公司,,,APP,3,31.7,M,汉,1389,2,01,RELATIVES,FRIENDS,2,70,海南省,CONSUME,01,,18.447038658415,108.878890998187,ANDROID,,0
100000,,湘西土家族苗族自治州,霞湖世家,,,APP,2,39.1,F,土家,3690,4,01,MOTHER,MATE,1,70,湖南省,CONSUME,01,,28.981653,109.852527,ANDROID,,0
100000,104,兰州市,扬州武夷房地产有限公司,,,APP,3,48.6,M,汉,3459,4,01,PARENTS,MATE,1,70,甘肃省,CONSUME,01,,36.11546501026494,103.69844640135007,ANDROID,,0
100000,105,恩施土家族苗族自治州,广州瑞锋汽车销售有限公司,,,APP,3,22.0,M,土家,2123,3,01,SIBLING,SIBLING,2,89.23,湖北省,CONSUME,01,,23.128369,113.387118,ANDROID,,0
100000,,鄂州市,橙橙百货店,,,APP,3,27.8,F,汉,1078,3,,MOTHER,FRIENDS,1,70,湖北省,CONSUME,01,,30.4051,114.881881,ANDROID,,0
100000,,淮安市,邓浩个人工作室,,,APP,2,28.0,M,汉,6630,3,01,FATHER,MOTHER,2,70,江苏省,CONSUME,01,,33.004944,118.525926,ANDROID,,0
100000,,池州市,朱敏个人工作室,,,APP,2,38.7,M,汉,5365,3,01,SIBLING,SIBLING,1,70,安徽省,CONSUME,01,,30.645098,117.866176,ANDROID,,0
100000,105,龙岩市,厦门光大开关有限公司,,,APP,2,36.4,M,汉,6064,3,01,PARENTS,MATE,1,88.24,福建省,CONSUME,01,,24.600489,118.02866,ANDROID,,0
100000,103,承德市,绿洲海淼苗圃,,,APP,4,24.8,M,满,618,2,01,FATHER,FATHER,2,70,河北省,CONSUME,01,,38.342005,114.724363,ANDROID,,0
100000,,云浮市,广东宝云岗石有限公司,,,XCX,2,39.6,M,汉,4170,2,01,COLLEAGUE,SIBLING,1,70,广东省,CONSUME,01,,22.925506998697916,112.0414111328125,ANDROID,,0
100000,,潍坊市,山东新和成氨基酸有限公司,,,APP,3,24.9,M,汉,2095,2,01,COLLEAGUE,COLLEAGUE,2,70,山东省,CONSUME,01,,37.065872,119.118462,ANDROID,,0
100000,308,娄底市,佛山美芥家居有限公司,,,APP,2,31.0,F,汉,6275,2,,RELATIVES,RELATIVES,1,70,湖南省,CONSUME,02,,23.091788,113.026995,ANDROID,,0
100000,,梧州市,极兔速递,,,APP,2,23.3,M,汉,3386,2,01,MATE,FRIENDS,2,70,广西壮族自治区,CONSUME,01,,22.80425,113.820347,ANDROID,,0
100000,,酒泉市,中核华兴西北分公司,,,APP,4,38.0,M,汉,6811,2,01,MATE,COLLEAGUE,1,70,甘肃省,CONSUME,01,,36.525142201322108,104.2002651867092,ANDROID,,0
100000,310,银川市,中国平安人寿保险公司,,,APP,4,25.6,M,汉,1054,2,01,FATHER,RELATIVES,2,70,宁夏回族自治区,CONSUME,01,,36.599022,109.483005,ANDROID,,0
100000,301,衡阳市,湖南盛晴建筑工程有限公司,,,APP,3,46.6,M,汉,2935,2,01,FATHER,FATHER,2,70,湖南省,CONSUME,01,,28.196514050367092,112.99187440210888,ANDROID,,0
100000,105,西安市,陕西倾心信息技术有限公司,,,XCX,2,28.9,M,汉,576,4,01,OTHER,FRIENDS,1,75.25647,陕西省,CONSUME,01,,34.31593126008055,108.98833398542392,ANDROID,,0
100000,,西宁市,西宁电力实业有限公司,,,XCX,4,27.0,M,汉,1161,2,01,MATE,COLLEAGUE,1,70,青海省,CONSUME,01,,33.426187879774304,101.48217556423612,ANDROID,,0
100000,302,贵阳市,贵州慧众心贸易有限公司,,,APP,3,36.6,F,苗,4321,2,01,MATE,SIBLING,1,70,贵州省,CONSUME,01,,26.487626,106.740962,ANDROID,,0
100000,103,南充市,营山县人民医院,,,XCX,3,25.4,F,汉,1670,4,01,RELATIVES,FRIENDS,2,70,四川省,CONSUME,01,,31.08541531032986,106.56605631510416,ANDROID,,1
100000,102,南京市,国泰宾馆大洒店,,,APP,3,46.4,M,汉,815,3,,MATE,COLLEAGUE,1,70,江苏省,CONSUME,04,,32.479339,119.889597,ANDROID,,0
100000,403,上海市,汉高（中国）投资有限公司,,,APP,4,34.3,M,汉,5027,3,,PARENTS,COLLEAGUE,2,70,上海市,CONSUME,01,,31.209288465711804,121.30420654296876,ANDROID,,0
100000,103,汕尾市,海丰县云岭山庄物业公司,,,XCX,2,36.4,F,汉,4789,2,01,FATHER,FRIENDS,1,70,广东省,CONSUME,01,,22.97232421875,115.31880506727431,ANDROID,,0
100000,,中山市,中山坚卫保安服务有限公司,,,APP,3,30.9,M,汉,6442,2,01,MOTHER,SIBLING,2,88.64,广东省,CONSUME,01,,22.637508,113.459227,ANDROID,,0
100000,,宿州市,安徽创达资讯有限公司,,,APP,3,23.9,M,汉,2446,3,01,MOTHER,FRIENDS,2,70,安徽省,CONSUME,01,,33.603467,116.96321,ANDROID,,0
100000,103,淄博市,赵晓略个人工作室,,,APP,4,26.2,M,汉,1333,4,,SIBLING,SIBLING,2,89.556,山东省,CONSUME,02,,36.84213324652778,118.01212212456598,ANDROID,,0
100000,,大连市,中体产业园,,,APP,4,28.6,M,汉,6518,3,01,MOTHER,FRIENDS,2,70,辽宁省,CONSUME,01,,38.913057,121.537577,ANDROID,,0
100000,103,汕头市,启星和平2站,,,XCX,2,31.4,M,汉,7123,2,01,FATHER,OTHER,2,88.241,广东省,CONSUME,01,,23.223422774389616,116.49890629026227,ANDROID,,0
100000,103,玉溪市,300杯酒吧,,,APP,2,22.6,M,汉,1397,2,01,FATHER,COLLEAGUE,2,84.57,云南省,CONSUME,01,,37.099499,79.919556,ANDROID,,0
100000,102,上海市,上海申勤有限公司,,,APP,3,36.2,F,汉,5096,4,01,PARENTS,RELATIVES,1,82.421,上海市,CONSUME,01,,31.341373920083105,121.48257900182023,ANDROID,,0
100000,102,驻马店市,上海拉扎斯信息科技有限公司,,,APP,3,25.7,M,汉,1551,2,,MOTHER,FATHER,2,87.432,河南省,CONSUME,03,,31.135528157552084,120.61225206163195,ANDROID,,0
100000,403,邯郸市,赵荣荣个人工作室,,,APP,2,24.2,F,汉,2362,4,01,MATE,FATHER,2,86.099,河北省,CONSUME,01,,36.6152083531892,114.49116501802041,ANDROID,,0
100000,104,开封市,周湉清个人工作室,,,APP,4,24.8,F,汉,1354,4,01,SIBLING,FRIENDS,2,70,河南省,CONSUME,01,,34.828007,114.311112,ANDROID,,0
100000,102,滁州市,安徽顺丰速运有限公司,,,XCX,2,34.6,M,汉,5982,4,01,PARENTS,FRIENDS,1,70,安徽省,CONSUME,01,,32.799592488688229,118.01562461321604,ANDROID,,0
100000,,鄂州市,深圳市前海长庚光电有限公司,,,APP,3,34.8,M,汉,5119,4,01,PARENTS,FATHER,1,86.774,湖北省,CONSUME,01,,22.645941,113.926442,ANDROID,,0
100000,105,无锡市,吕梦婷个人工作室,,,APP,4,32.4,F,汉,5694,4,01,FATHER,FRIENDS,2,76.48322,江苏省,CONSUME,01,,30.123367829444584,120.27277133480193,IOS,,1
100000,,遂宁市,陈建军个人工作室,,,APP,2,35.7,M,汉,823,3,01,COLLEAGUE,SIBLING,1,70,四川省,CONSUME,01,,23.183059,111.596408,ANDROID,,0
100000,102,保山市,新时代造船有限公司,,,APP,2,46.3,M,汉,557,2,01,MATE,FRIENDS,1,70,云南省,CONSUME,01,,32.048703,120.413041,ANDROID,,0
100000,,凉山彝族自治州,四川科纳建筑有限公司,,,APP,2,25.3,M,回,1216,4,01,MATE,FRIENDS,2,70,四川省,CONSUME,01,,30.158162368369904,105.81925643603539,ANDROID,,0
100000,103,安阳市,河南汇丰管业,,,APP,3,24.5,M,汉,1494,2,01,MATE,RELATIVES,1,70,河南省,CONSUME,01,,36.109961,114.114604,ANDROID,,0
100000,307,荆州市,热食发给哦的,,,XCX,4,33.5,M,汉,5006,2,,FRIENDS,FRIENDS,2,70,湖北省,CONSUME,04,,29.811498752170138,113.08850151909722,ANDROID,,0
100000,301,抚州市,尚美娇鞋业有限公司,,,APP,2,34.0,M,汉,744,4,01,PARENTS,FRIENDS,2,70,江西省,CONSUME,01,,29.6955094868349,105.72880747534086,ANDROID,,0
100000,103,宁德市,郑雪英个人工作室,,,APP,3,48.1,F,汉,38,3,01,MATE,COLLEAGUE,1,70,福建省,CONSUME,01,,27.086289,119.65073,ANDROID,,0
100000,,莆田市,深圳市爱科贝电子科技有限公司,,,XCX,4,38.3,M,汉,3119,3,01,FATHER,SIBLING,1,70,福建省,CONSUME,01,,22.589126790364585,113.85317572699653,ANDROID,,0
100000,104,南京市,洛萨宠物店,,,APP,3,29.9,M,汉,420,4,01,MATE,FATHER,1,70,江苏省,CONSUME,01,,32.157064,118.950461,ANDROID,,0
100000,,梅州市,林子鹏个人工作室,,,APP,3,31.5,M,汉,5574,2,01,MATE,FRIENDS,1,70,广东省,CONSUME,01,,24.516944,116.143438,ANDROID,,0
100000,,营口市,营口新风耐火材料有限公司,,,APP,2,33.1,M,汉,6235,4,01,PARENTS,FRIENDS,2,70,辽宁省,CONSUME,01,,40.59615299933921,122.56678901674921,ANDROID,,0
100000,102,扬州市,宏运车业,,,APP,3,26.9,M,汉,1445,2,,MOTHER,MATE,1,82.355,江苏省,CONSUME,01,,-10.781462608893172,25.953347600872598,ANDROID,,0
100000,105,青岛市,邓运瑶个人工作室,,,APP,4,28.8,F,汉,6854,2,01,FATHER,FRIENDS,1,87.217,山东省,CONSUME,01,,36.19874893753657,120.44264990603351,IOS,,0
100000,,北京市,唐雪晨个人工作室,,,APP,3,22.9,M,汉,2481,2,01,MOTHER,COLLEAGUE,2,70,北京市,CONSUME,01,,42.85426,93.477187,ANDROID,,0
100000,,呼和浩特市,内蒙古中环光伏材料有限公司,,,APP,2,33.9,M,汉,5748,3,01,MATE,FRIENDS,1,91.505,内蒙古自治区,CONSUME,01,,40.777127,111.698372,ANDROID,,0
100000,,锡林郭勒盟,中国移动通信集团内蒙有限公司,,,XCX,3,53.1,F,汉,3165,4,01,SIBLING,CHILDREN,3,70,内蒙古自治区,CONSUME,01,,42.75595751818461,112.66656946204113,ANDROID,,0
100000,,烟台市,芝罘区奥辉灯饰店,,,APP,2,39.0,M,汉,4642,3,01,FATHER,FRIENDS,1,70,山东省,CONSUME,01,,37.459782,121.368157,ANDROID,,0
100000,,菏泽市,史家骏个人工作室,,,XCX,4,22.7,M,汉,1578,4,01,RELATIVES,FRIENDS,2,90.0,山东省,CONSUME,01,,34.829726202144708,115.58212065385816,ANDROID,,0
100000,,广元市,苏州芊芊惠有限公司,,,APP,3,28.6,M,汉,1663,2,01,SIBLING,FATHER,2,70,四川省,CONSUME,01,,30.51469,104.032926,ANDROID,,0
100000,,武汉市,京东物流,,,APP,2,35.4,M,汉,5461,2,01,MATE,FRIENDS,1,70,湖北省,CONSUME,01,,30.73393,114.243546,ANDROID,,0
100000,305,德阳市,汽车配件有限公司,,,APP,2,47.1,M,汉,915,4,01,FATHER,FRIENDS,1,70,四川省,CONSUME,01,,30.766473442774069,104.07678322139927,IOS,,0
100000,,松原市,长春易申康永科技有限公司,,,APP,3,29.4,M,汉,1337,3,01,FATHER,FRIENDS,2,85.494,吉林省,CONSUME,01,,43.662412,126.501603,ANDROID,,0
100000,,黔南布依族苗族自治州,牛品荟潮汕牛肉火锅(东河路店),,,XCX,2,25.9,M,布依,167,2,01,MOTHER,SIBLING,2,70,贵州省,CONSUME,01,,26.61337592230903,106.76584391276042,ANDROID,,0
100000,103,雅安市,韦伯科创活动中心,,,APP,4,27.4,M,汉,6884,3,01,PARENTS,SIBLING,2,84.372,四川省,CONSUME,01,,30.435300435554223,104.10113293124668,ANDROID,,0
