partner,amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,partner_label
LXJ_CODE,100000,,洛阳市,中交建筑集团,Z,90.0,APP,4,42.6,M,汉,4161,4,1.0,MATE,SIBLING,1.0,79.4,河南省,CONSUME,1.0,,31.920362256057967,118.84753974429836,ANDROID,,0
LXJ_CODE,100000,,岳阳市,袁宇波个人工作室,Z,90.0,APP,2,31.3,M,汉,5625,2,1.0,MATE,FATHER,1.0,100.0,湖南省,CONSUME,1.0,,22.80615786652524,113.85129871959136,ANDROID,,0
AWJ_CODE,100000,,岳阳市,袁宇波个人工作室,Z,90.0,APP,2,31.3,M,汉,5625,2,1.0,MATE,FATHER,1.0,100.0,湖南省,CONSUME,1.0,,22.80615786652524,113.85129871959136,ANDROID,,0
RONG_CODE,100000,403.0,温州市,郑小冰个人工作室,,,APP,2,39.0,F,汉,5216,4,1.0,PARENTS,FRIENDS,2.0,90.54698,浙江省,CONSUME,1.0,,27.566652388116754,120.57634774231592,ANDROID,,0
AWJ_CODE,100000,,安阳市,西站万丰路店,Z,90.0,APP,3,22.9,F,汉,2059,2,1.0,COLLEAGUE,COLLEAGUE,2.0,94.29,河南省,CONSUME,1.0,,36.17259144387197,113.84554433920836,ANDROID,,0
RONG_CODE,100000,,大连市,大一互电力电器,,,XCX,2,22.6,F,汉,2453,2,1.0,MATE,COLLEAGUE,2.0,70.0,辽宁省,CONSUME,1.0,,31.217805,121.391332,IOS,,0
AWJ_CODE,100000,,大连市,大一互电力电器,Z,90.0,XCX,2,22.6,F,汉,2453,2,1.0,MATE,COLLEAGUE,2.0,70.0,辽宁省,CONSUME,1.0,,31.217805,121.391332,IOS,,0
AWJ_CODE,100000,,江门市,林兆锋个人工作室,Z,90.0,APP,3,27.5,M,汉,1007,3,1.0,FRIENDS,RELATIVES,2.0,70.0,广东省,CONSUME,1.0,,22.498639865451388,113.05509033203126,ANDROID,,0
LXJ_CODE,100000,,海口市,一茶一坐,Z,90.0,APP,2,24.3,M,汉,2904,2,1.0,SIBLING,FATHER,2.0,96.2,海南省,CONSUME,1.0,,19.70094120582732,110.23364121423974,ANDROID,,0
RONG_CODE,100000,103.0,江门市,鹤山市桃源镇冠豪五金厂,,,XCX,2,30.0,M,汉,2053,2,1.0,FATHER,CHILDREN,2.0,75.767,广东省,CONSUME,2.0,,22.77814900689716,112.98312954587328,ANDROID,,0
LXJ_CODE,100000,103.0,江门市,鹤山市桃源镇冠豪五金厂,C,24.0,XCX,2,30.0,M,汉,2053,2,1.0,FATHER,CHILDREN,2.0,75.767,广东省,CONSUME,2.0,,22.77814900689716,112.98312954587328,ANDROID,,0
JY_CODE,100000,,张家界市,湖南省张家界市慈利县融媒体中心,Z,90.0,APP,4,47.1,M,土家,6400,2,1.0,MATE,FRIENDS,1.0,98.8,湖南省,CONSUME,1.0,,29.44966214766785,111.10796924890003,ANDROID,,0
AWJ_CODE,100000,,芜湖市,瑞幸咖啡,Z,90.0,APP,4,28.1,M,汉,6869,3,1.0,FATHER,MOTHER,2.0,70.0,安徽省,CONSUME,1.0,,31.242771,121.327716,ANDROID,,1
RONG_CODE,100000,,北京市,诺金时代（北京）商贸有限责任公司,,,APP,2,45.2,F,汉,3368,2,1.0,FATHER,CHILDREN,1.0,70.0,北京市,CONSUME,4.0,,40.085974,116.236974,ANDROID,,0
RONG_CODE,100000,,渭南市,西安博士力士乐,,,APP,4,34.6,M,汉,5098,2,1.0,MATE,FRIENDS,1.0,70.0,陕西省,CONSUME,1.0,,34.321116,108.91408,ANDROID,,0
RONG_CODE,100000,301.0,烟台市,乐金显示,,,XCX,3,30.0,M,汉,6123,2,,SIBLING,FRIENDS,2.0,93.712,山东省,CONSUME,1.0,,37.49266764322917,121.26102756076388,ANDROID,,0
LXJ_CODE,100000,102.0,宁波市,余姚市日科电器有限公司,C,24.0,XCX,2,46.9,F,汉,3995,4,1.0,SIBLING,CHILDREN,1.0,70.0,浙江省,CONSUME,1.0,,30.097652452256945,121.11513997395834,ANDROID,,0
AWJ_CODE,100000,102.0,温州市,瑞安市医疗保障局,Q,11.0,XCX,4,35.0,F,汉,4278,3,,PARENTS,OTHER,1.0,73.897,浙江省,CONSUME,1.0,,27.80404637057039,120.6133177650861,ANDROID,,1
RONG_CODE,100000,308.0,赤峰市,北京金榆空调设备有限公司,,,APP,2,30.8,M,汉,7061,2,1.0,SIBLING,COLLEAGUE,1.0,87.162,内蒙古自治区,CONSUME,1.0,,39.21464210728859,39.21464200000002,ANDROID,,0
RONG_CODE,100000,,绵竹市,爱上ktv,,,APP,2,24.0,M,汉,1937,3,1.0,FRIENDS,FRIENDS,2.0,70.0,四川省,CONSUME,1.0,,30.69015941554207,103.84223723117796,ANDROID,,0
AWJ_CODE,100000,103.0,汕尾市,范碧霞个人工作室,C,24.0,APP,2,43.6,F,汉,5390,2,1.0,FATHER,FRIENDS,3.0,70.0,广东省,CONSUME,1.0,,22.834531,113.707715,ANDROID,,0
LXJ_CODE,100000,103.0,汕尾市,范碧霞个人工作室,C,24.0,APP,2,43.6,F,汉,5390,2,1.0,FATHER,FRIENDS,3.0,70.0,广东省,CONSUME,1.0,,22.834531,113.707715,ANDROID,False,0
LXJ_CODE,100000,305.0,温州市,乐清市建设监理有限公司,E,24.0,APP,4,24.0,M,汉,1014,2,1.0,FATHER,COLLEAGUE,2.0,70.0,浙江省,CONSUME,2.0,,30.517031,119.981254,ANDROID,False,0
RONG_CODE,100000,105.0,重庆市,成都小臻珠出行有限公司,,,APP,3,48.9,F,汉,4161,2,1.0,RELATIVES,FRIENDS,1.0,70.0,重庆市,CONSUME,1.0,,29.54146268312822,106.52520953699307,ANDROID,,0
LXJ_CODE,100000,103.0,曲靖市,浙江东宇物流有限公司,F,17.0,APP,2,28.1,M,汉,7124,3,1.0,MATE,FRIENDS,1.0,82.936,云南省,CONSUME,2.0,,25.94416248760721,103.33424286691118,ANDROID,False,0
AWJ_CODE,100000,,济南市,国家税务总局济南市槐荫区税务局,Z,90.0,APP,4,33.3,F,汉,5465,2,1.0,COLLEAGUE,FATHER,2.0,94.29,山东省,CONSUME,1.0,,27.23223931253778,112.87093153466787,ANDROID,,0
LXJ_CODE,100000,,济南市,国家税务总局济南市槐荫区税务局,Z,90.0,APP,4,33.3,F,汉,5465,2,1.0,COLLEAGUE,FATHER,2.0,94.29,山东省,CONSUME,1.0,,27.23223931253778,112.87093153466787,ANDROID,,0
AWJ_CODE,100000,103.0,衡阳市,王书文个人工作室,Z,90.0,APP,3,34.4,M,汉,4814,4,1.0,PARENTS,RELATIVES,1.0,70.0,湖南省,CONSUME,1.0,,24.00990815678156,97.85676930813352,ANDROID,,0
AWJ_CODE,100000,308.0,邵阳市,胡平福个人工作室,Z,90.0,APP,2,47.2,M,汉,593,3,,MATE,PARENTS,3.0,70.0,湖南省,CONSUME,2.0,,30.17047,120.290663,ANDROID,,0
RONG_CODE,100000,,南昌市,黄维维个人工作室,,,APP,3,37.9,F,汉,4266,2,1.0,FATHER,SIBLING,2.0,70.0,江西省,CONSUME,1.0,,28.268697,116.156485,ANDROID,,0
RONG_CODE,100000,,德州市,武城县综合行政执法局,,,APP,3,35.8,M,汉,4292,2,1.0,MOTHER,COLLEAGUE,2.0,70.0,山东省,CONSUME,1.0,,37.22104329427084,116.11392903645832,ANDROID,,0
HXQB_CODE,100000,,德州市,武城县综合行政执法局,Z,90.0,APP,3,35.8,M,汉,4292,2,1.0,MOTHER,COLLEAGUE,2.0,70.0,山东省,CONSUME,1.0,,37.22104329427084,116.11392903645832,ANDROID,,0
AWJ_CODE,100000,,德州市,武城县综合行政执法局,Z,90.0,APP,3,35.8,M,汉,4292,2,1.0,MOTHER,COLLEAGUE,2.0,70.0,山东省,CONSUME,1.0,,37.22104329427084,116.11392903645832,ANDROID,,0
AWJ_CODE,100000,,绥化市,上海沪铁保安服务有限公司,Z,90.0,XCX,4,28.6,M,汉,6829,3,1.0,MOTHER,COLLEAGUE,2.0,83.705,黑龙江省,CONSUME,1.0,,31.18240666107064,121.27115032512044,ANDROID,,0
RONG_CODE,100000,,曲靖市,黄龙酒店,,,APP,4,35.7,M,汉,4035,3,1.0,COLLEAGUE,COLLEAGUE,1.0,70.0,云南省,CONSUME,1.0,,25.037667,103.666193,ANDROID,,0
LXJ_CODE,100000,,菏泽市,曹县易尚职业中专,Z,90.0,APP,4,22.7,M,汉,1578,2,1.0,PARENTS,FRIENDS,2.0,90.0,山东省,CONSUME,1.0,,34.82892698955501,115.54947601190266,ANDROID,,0
AWJ_CODE,100000,,芜湖市,冯记大排档,Z,90.0,APP,2,32.4,M,汉,6723,2,1.0,MATE,COLLEAGUE,1.0,98.1,安徽省,CONSUME,1.0,,30.99524686201536,118.14397141802884,ANDROID,,0
JY_CODE,100000,,盐城市,王路生个人工作室,Z,90.0,APP,2,39.7,M,汉,5174,4,1.0,MATE,FRIENDS,1.0,97.15,江苏省,CONSUME,1.0,,32.62866733593719,120.65065126224664,ANDROID,,0
LXJ_CODE,100000,,芜湖市,芜湖徽氏新材料科技有限公司,G,13.0,APP,2,29.5,M,汉,6084,2,1.0,PARENTS,OTHER,2.0,70.0,安徽省,CONSUME,1.0,,31.27758285447859,117.97822560736611,ANDROID,False,0
LXJ_CODE,100000,,鄂州市,橙橙百货店,H,54.0,APP,3,27.8,F,汉,1078,3,,MOTHER,FRIENDS,1.0,70.0,湖北省,CONSUME,1.0,,30.4051,114.881881,ANDROID,False,0
AWJ_CODE,100000,105.0,江门市,弹性工作者,Z,90.0,XCX,3,48.1,F,汉,723,4,1.0,FATHER,FRIENDS,1.0,70.0,广东省,CONSUME,1.0,,22.26860272372649,112.79383230836626,ANDROID,,0
AWJ_CODE,100000,103.0,廊坊市,富士康精密电子有限公司,G,13.0,XCX,3,30.2,M,汉,6072,4,1.0,FATHER,COLLEAGUE,2.0,70.0,河北省,CONSUME,1.0,,39.326429,116.486385,ANDROID,,0
RONG_CODE,100000,,宜昌市,28公馆,,,APP,3,32.4,F,汉,7004,3,1.0,MATE,SIBLING,1.0,87.995,湖北省,CONSUME,1.0,,30.647589,111.375345,ANDROID,,0
HXQB_CODE,100000,,池州市,朱敏个人工作室,Z,90.0,APP,2,38.7,M,汉,5365,3,1.0,SIBLING,SIBLING,1.0,70.0,安徽省,CONSUME,1.0,,30.645098,117.866176,ANDROID,,0
LXJ_CODE,100000,,黄山市,山合新材料,Z,90.0,APP,3,22.1,M,汉,2340,2,1.0,PARENTS,SIBLING,2.0,97.15,安徽省,CONSUME,1.0,,29.926204678628583,118.3749752450866,ANDROID,,0
RONG_CODE,100000,105.0,南通市,中昂国汇,,,XCX,3,36.2,M,汉,3964,4,,MATE,SIBLING,2.0,70.0,江苏省,CONSUME,3.0,,40.538728460502426,111.75348261629333,ANDROID,,0
HXQB_CODE,100000,103.0,无锡市,张家港保税区荣优纺织品有限公司,C,24.0,APP,3,34.4,M,汉,433,3,1.0,FRIENDS,MATE,1.0,91.661,江苏省,CONSUME,2.0,,31.86666731529154,120.416151821243,ANDROID,,0
HXQB_CODE,100000,,梧州市,极兔速递,Z,90.0,APP,2,23.3,M,汉,3386,2,1.0,MATE,FRIENDS,2.0,70.0,广西壮族自治区,CONSUME,1.0,,22.80425,113.820347,ANDROID,,0
RONG_CODE,100000,,来宾市,广东佛山市三水区鸿宝织造有限公司,,,APP,3,36.8,F,壮,6649,2,1.0,SIBLING,SIBLING,1.0,70.0,广西壮族自治区,CONSUME,1.0,,23.279883,112.909638,ANDROID,,0
LXJ_CODE,100000,310.0,银川市,中国平安人寿保险公司,J,13.0,APP,4,25.6,M,汉,1054,2,1.0,FATHER,RELATIVES,2.0,70.0,宁夏回族自治区,CONSUME,1.0,,36.599022,109.483005,ANDROID,False,1
RONG_CODE,100000,103.0,信阳市,上海比亚迪,,,XCX,2,35.0,M,汉,5383,2,1.0,PARENTS,FRIENDS,2.0,70.0,河南省,CONSUME,1.0,,31.30264803707432,121.16312160951364,ANDROID,,0
AWJ_CODE,100000,310.0,银川市,中国平安人寿保险公司,J,13.0,APP,4,25.6,M,汉,1054,2,1.0,FATHER,RELATIVES,2.0,70.0,宁夏回族自治区,CONSUME,1.0,,36.599022,109.483005,ANDROID,,0
RONG_CODE,100000,102.0,广安市,四川星荟居酒店管理有限公司,,,APP,3,27.4,F,汉,6913,2,1.0,FATHER,SIBLING,2.0,79.84,四川省,CONSUME,1.0,,30.649937,104.060283,ANDROID,,0
RONG_CODE,100000,103.0,南京市,福建南安市永泰石材有限公司,,,APP,3,30.6,M,汉,6148,2,,MATE,FATHER,2.0,87.457,江苏省,CONSUME,1.0,,24.737067,118.647881,ANDROID,,0
LXJ_CODE,100000,104.0,淄博市,衣品汇服装批发城,H,54.0,APP,2,39.7,F,汉,6084,3,1.0,PARENTS,FRIENDS,3.0,70.0,山东省,CONSUME,2.0,,36.816197,118.054071,ANDROID,False,0
RONG_CODE,100000,103.0,临夏回族自治州,临夏市第五幼儿园,,,APP,4,23.5,F,回,2113,4,1.0,FATHER,MOTHER,2.0,79.674614,甘肃省,CONSUME,1.0,,35.602873791158245,103.21882541949536,ANDROID,,0
LXJ_CODE,100000,301.0,衡阳市,湖南盛晴建筑工程有限公司,Z,90.0,APP,3,46.6,M,汉,2935,2,1.0,FATHER,FATHER,2.0,70.0,湖南省,CONSUME,1.0,,28.19651405036709,112.99187440210888,ANDROID,,0
AWJ_CODE,100000,103.0,六安市,上海景泰包装有限公司,C,24.0,APP,2,26.6,F,汉,1411,3,1.0,FATHER,RELATIVES,1.0,70.0,安徽省,CONSUME,1.0,,31.312015,121.353567,ANDROID,,0
RONG_CODE,100000,,衡水市,秦皇岛东竹科技有限公司,,,APP,3,29.5,F,汉,1371,3,1.0,FATHER,FRIENDS,2.0,70.0,河北省,CONSUME,1.0,,39.960808,119.642746,ANDROID,,0
RONG_CODE,100000,,衡阳市,彭金朋个人工作室,,,XCX,4,41.6,M,汉,4163,2,1.0,MATE,FRIENDS,1.0,70.0,湖南省,CONSUME,1.0,,26.93922049391933,112.60708578147572,ANDROID,,0
RONG_CODE,100000,,盐城市,上海茵赫贸易有限公司,,,XCX,3,22.1,F,汉,2854,2,1.0,FRIENDS,FRIENDS,2.0,70.0,江苏省,CONSUME,1.0,,31.15132838927111,121.50689670659987,ANDROID,,0
LXJ_CODE,100000,,重庆市,广东鸿海五金公司,C,24.0,XCX,2,46.8,M,汉,712,2,1.0,MATE,FRIENDS,1.0,70.0,重庆市,CONSUME,2.0,,23.56414008246528,116.30462103949652,ANDROID,False,0
AWJ_CODE,100000,103.0,南充市,营山县人民医院,Q,11.0,APP,3,25.4,F,汉,1670,4,1.0,RELATIVES,FRIENDS,2.0,70.0,四川省,CONSUME,1.0,,31.08541531032986,106.56605631510416,ANDROID,,0
RONG_CODE,100000,102.0,娄底市,周作雄个人工作室,,,APP,2,48.6,M,汉,4206,4,1.0,MATE,FATHER,1.0,97.31,湖南省,CONSUME,1.0,,27.615252775584427,111.83714951683292,ANDROID,,0
RONG_CODE,100000,,南充市,紫府大酒店,,,XCX,2,24.4,M,汉,1784,2,1.0,FATHER,COLLEAGUE,2.0,70.0,四川省,CONSUME,1.0,,30.7546,106.064803,ANDROID,,0
AWJ_CODE,100000,,黑河市,高途课堂,Z,90.0,APP,4,26.2,M,汉,1738,2,1.0,FATHER,FRIENDS,2.0,70.0,黑龙江省,CONSUME,1.0,,39.86423638237847,116.52047688802084,ANDROID,,0
LXJ_CODE,100000,,黑河市,高途课堂,Z,90.0,APP,4,26.2,M,汉,1738,2,1.0,FATHER,FRIENDS,2.0,70.0,黑龙江省,CONSUME,1.0,,39.86423638237847,116.52047688802084,ANDROID,,0
RONG_CODE,100000,105.0,菏泽市,立铠精密科技,,,APP,2,25.4,M,汉,2645,2,1.0,FATHER,FRIENDS,2.0,70.0,山东省,CONSUME,1.0,,33.472166,120.169843,ANDROID,,0
AWJ_CODE,100000,,凉山彝族自治州,西昌市人民医院,Z,90.0,XCX,4,30.8,F,汉,1453,3,1.0,FATHER,COLLEAGUE,1.0,70.0,四川省,CONSUME,1.0,,27.88509696150002,102.29231328018628,ANDROID,,0
RONG_CODE,100000,,铜仁市,美团外卖,,,XCX,3,25.0,M,土家,1972,4,1.0,PARENTS,FRIENDS,2.0,70.0,贵州省,CONSUME,1.0,,26.629539460989623,106.7529690403156,ANDROID,,0
LXJ_CODE,100000,403.0,上海市,汉高（中国）投资有限公司,J,13.0,APP,4,34.3,M,汉,5027,3,,PARENTS,COLLEAGUE,2.0,70.0,上海市,CONSUME,1.0,,31.209288465711804,121.30420654296876,ANDROID,,0
XYF_CODE,10000,,益阳市,华天酒店,Z,90.0,APP,2,27.1,M,汉,606,4,,PARENTS,MATE,1.0,85.356,湖南省,CONSUME,,12.0,28.2310652438197,112.91570901008676,ANDROID,False,0
LXJ_CODE,100000,,盐城市,龙隆鱼业,Z,90.0,APP,3,24.5,M,汉,2089,2,1.0,PARENTS,FRIENDS,2.0,100.0,江苏省,CONSUME,1.0,,34.32864732107469,119.89515117580092,ANDROID,,0
LXJ_CODE,100000,,湘西土家族苗族自治州,帮选玩具分仓,C,24.0,XCX,2,30.5,M,汉,318,3,1.0,FATHER,COLLEAGUE,2.0,70.0,湖南省,CONSUME,1.0,,28.057027723524307,120.9264133029514,ANDROID,,0
RONG_CODE,100000,,南宁市,私营业主,,,APP,2,28.6,M,壮,481,2,1.0,FATHER,RELATIVES,2.0,70.0,广西壮族自治区,CONSUME,1.0,,23.132128,113.865026,ANDROID,,0
RONG_CODE,100000,,漯河市,周广涛个人工作室,,,XCX,2,43.9,M,汉,6085,2,1.0,MATE,FRIENDS,1.0,70.0,河南省,CONSUME,1.0,,33.56598566725997,114.01807289626406,ANDROID,,0
AWJ_CODE,100000,,漯河市,周广涛个人工作室,Z,90.0,XCX,2,43.9,M,汉,6085,2,1.0,MATE,FRIENDS,1.0,70.0,河南省,CONSUME,1.0,,33.56598566725997,114.01807289626406,ANDROID,,0
AWJ_CODE,100000,105.0,苏州市,江苏澳洋健康产业股份有限公司,Z,90.0,XCX,4,24.8,M,汉,1955,4,1.0,RELATIVES,FRIENDS,2.0,70.0,江苏省,CONSUME,1.0,,31.870767415364583,120.57235460069444,ANDROID,,0
RONG_CODE,100000,,重庆市,顺丰速运重庆市永川区营业部,,,APP,3,28.8,M,汉,349,3,1.0,MOTHER,COLLEAGUE,1.0,70.0,重庆市,CONSUME,1.0,,29.361277,105.958183,ANDROID,,0
AWJ_CODE,100000,102.0,宁波市,李陈个人工作室,H,54.0,APP,4,22.9,F,汉,2834,2,1.0,FATHER,FATHER,2.0,87.076,浙江省,CONSUME,1.0,,29.8964242455098,121.52506040050388,IOS,,0
LXJ_CODE,100000,,常州市,领匠装饰公司,Z,90.0,APP,3,52.9,M,汉,3330,2,1.0,PARENTS,FRIENDS,3.0,100.0,江苏省,CONSUME,1.0,,30.38437919520069,120.05911573646792,ANDROID,,0
