partner,amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,partner_label
LXJ_CODE,100000,,新乡市,河南光影纪画文化传媒有限公司,Z,90.0,APP,4,48.8,M,汉,774,2,1.0,MATE,FRIENDS,1.0,85.0,河南省,CONSUME,1.0,,35.29051937949945,113.94921984421758,ANDROID,,0
HXQB_CODE,100000,,佛山市,盈汇私房烘焙店,Z,90.0,XCX,3,39.5,F,汉,3485,4,1.0,PARENTS,FRIENDS,1.0,70.0,广东省,CONSUME,1.0,,22.76106370298714,113.17775292034216,ANDROID,,0
LXJ_CODE,100000,105.0,茂名市,茂名市盈点美业有限公司,Z,90.0,APP,2,30.6,M,汉,153,2,,PARENTS,RELATIVES,2.0,70.0,广东省,CONSUME,1.0,,21.637518579686372,110.9767225986862,ANDROID,False,0
AWJ_CODE,100000,105.0,茂名市,茂名市盈点美业有限公司,Z,90.0,APP,2,30.6,M,汉,153,2,,FRIENDS,RELATIVES,2.0,70.0,广东省,CONSUME,1.0,,21.637518579686372,110.9767225986862,ANDROID,,0
LXJ_CODE,100000,105.0,岳阳市,比亚迪汽车有限公司,C,24.0,APP,2,32.3,M,汉,5027,3,,PARENTS,FRIENDS,2.0,70.0,湖南省,CONSUME,1.0,,22.7110055503623,114.27614625738192,ANDROID,False,0
HXQB_CODE,100000,105.0,商丘市,李彩霞个人工作室,Z,90.0,APP,4,46.7,F,汉,3669,3,1.0,SIBLING,SIBLING,1.0,70.0,河南省,CONSUME,2.0,,34.68638139807312,113.63859157064016,ANDROID,,0
LXJ_CODE,100000,,宝鸡市,西安优恩美商贸有限公司,Z,90.0,APP,3,28.6,F,汉,805,3,1.0,SIBLING,MATE,2.0,86.93201,陕西省,CONSUME,1.0,,34.296105,108.831481,ANDROID,False,0
AWJ_CODE,100000,,洛阳市,宏鑫高频有限公司,Z,90.0,APP,2,22.1,M,汉,3201,3,1.0,FATHER,MOTHER,2.0,70.0,河南省,CONSUME,1.0,,34.477235,115.068652,ANDROID,,0
LXJ_CODE,100000,,重庆市,石佳丽个人工作室,Z,90.0,APP,2,22.8,F,苗,2953,2,1.0,MATE,SIBLING,1.0,95.0,重庆市,CONSUME,1.0,,29.696189857695654,106.61223295370704,ANDROID,,0
AWJ_CODE,100000,103.0,西安市,周至县翟欢日杂超市店,H,54.0,APP,2,28.1,M,汉,1527,4,1.0,MATE,FRIENDS,1.0,70.0,陕西省,CONSUME,1.0,,34.0804385987738,108.83996193600964,ANDROID,,0
LXJ_CODE,100000,104.0,阜阳市,品毅电子科技有限公司,G,13.0,APP,2,25.2,F,汉,1734,2,1.0,FATHER,FRIENDS,1.0,89.00673,安徽省,CONSUME,1.0,,31.04902396367655,120.87728276803628,IOS,,0
LXJ_CODE,100000,105.0,昆明市,红塔区傣俏小吃服务店(个体工商户),Z,90.0,APP,4,38.5,M,汉,6754,4,1.0,PARENTS,FRIENDS,2.0,70.0,云南省,CONSUME,1.0,,24.347662489149304,102.55240478515626,ANDROID,,0
LXJ_CODE,100000,103.0,德宏傣族景颇族自治州,捷安特自行车有限公司,H,54.0,APP,3,41.4,M,景颇,4711,2,1.0,FATHER,FRIENDS,2.0,70.0,云南省,CONSUME,1.0,,24.177103,97.798844,ANDROID,False,0
AWJ_CODE,100000,104.0,南充市,哈尔滨大剧院,S,11.0,XCX,4,26.7,M,汉,3396,2,1.0,PARENTS,SIBLING,2.0,82.98,四川省,CONSUME,1.0,,30.66430316214101,104.11523321392396,ANDROID,,0
AWJ_CODE,100000,,平顶山市,迅捷物业公司,Z,90.0,APP,2,42.1,M,汉,3739,4,1.0,MATE,FRIENDS,1.0,92.37,河南省,CONSUME,1.0,,33.72924624628003,113.34056081880765,ANDROID,,0
LXJ_CODE,100000,,平顶山市,迅捷物业公司,Z,90.0,APP,2,42.1,M,汉,3739,4,1.0,MATE,FRIENDS,1.0,92.37,河南省,CONSUME,1.0,,33.72924624628003,113.34056081880765,ANDROID,,0
AWJ_CODE,100000,,宁波市,建发物流集团,F,17.0,APP,4,42.9,M,汉,1525,2,1.0,FATHER,FRIENDS,2.0,70.0,浙江省,CONSUME,1.0,,29.942948,122.353047,ANDROID,,1
AWJ_CODE,100000,105.0,柳州市,林春明个人工作室,Z,90.0,APP,2,42.5,M,汉,4047,2,1.0,MATE,FATHER,1.0,70.0,广西壮族自治区,CONSUME,1.0,,22.753352,113.728721,ANDROID,,0
HXQB_CODE,100000,105.0,芜湖市,北京优尼福莱科技有限公司,G,13.0,APP,4,37.5,F,汉,4145,3,1.0,SIBLING,SIBLING,2.0,70.0,安徽省,CONSUME,2.0,,40.15693161529595,116.5087600592638,ANDROID,,0
AWJ_CODE,100000,103.0,宁波市,宁波巢亿梵服饰有限公司,C,24.0,APP,3,43.0,M,汉,3827,4,1.0,MATE,FRIENDS,1.0,81.028,浙江省,CONSUME,1.0,,30.15937898263621,121.3061397335695,ANDROID,,1
JY_CODE,100000,,安庆市,昆山富士康电子工业有限公司,G,13.0,APP,2,30.1,M,汉,244,2,1.0,PARENTS,COLLEAGUE,1.0,70.0,安徽省,CONSUME,1.0,,31.40453993055556,120.96025906032986,ANDROID,,0
AWJ_CODE,100000,,东莞市,刘文杰个人工作室,Z,90.0,APP,4,22.1,M,汉,2460,4,1.0,FATHER,FATHER,2.0,93.33,广东省,CONSUME,1.0,,22.886688872473773,113.8224545491842,ANDROID,,0
HXQB_CODE,100000,105.0,滁州市,滁州百姓缘天长,G,13.0,APP,3,42.7,F,汉,4621,2,1.0,MATE,CHILDREN,1.0,70.0,安徽省,CONSUME,1.0,,32.67768254065992,118.99574004295992,ANDROID,,0
AWJ_CODE,100000,103.0,大连市,美美风尚有限公司,Z,90.0,APP,2,42.9,F,汉,4298,3,1.0,PARENTS,SIBLING,1.0,75.699196,辽宁省,CONSUME,1.0,,39.913776540467445,116.67214333611489,ANDROID,,0
LXJ_CODE,100000,,广州市,广州禹成消防科技有限公司,G,13.0,XCX,3,24.0,M,汉,1017,2,1.0,FATHER,SIBLING,2.0,70.0,广东省,CONSUME,1.0,,22.96528414726988,113.44873542789854,ANDROID,,0
AWJ_CODE,100000,103.0,梅州市,誉吉龙门业,H,54.0,APP,2,37.8,M,汉,5685,2,1.0,RELATIVES,FRIENDS,2.0,84.623,广东省,CONSUME,1.0,,23.06489135368208,113.08618232598066,ANDROID,,0
LXJ_CODE,100000,403.0,泰州市,靖江市润天汽配有限公司,C,24.0,APP,3,36.2,M,汉,5578,3,,MATE,PARENTS,1.0,87.786,江苏省,CONSUME,1.0,,32.122111273871525,120.38390787760416,ANDROID,,0
AWJ_CODE,100000,,内江市,四川兴蜀华创企业管理咨询有限公司,Z,90.0,APP,3,46.7,F,汉,987,2,1.0,SIBLING,FRIENDS,3.0,97.15,四川省,CONSUME,1.0,,30.648245954213,104.02863517351965,ANDROID,,0
JY_CODE,100000,103.0,合肥市,合肥煊小姐美容,O,17.0,XCX,2,31.9,F,汉,5772,4,1.0,PARENTS,COLLEAGUE,2.0,94.28,安徽省,CONSUME,1.0,,31.99815957929859,117.26815726266568,IOS,,0
LXJ_CODE,100000,,青岛市,齐心达建筑公司,Z,90.0,APP,2,50.9,M,汉,4544,4,1.0,MATE,FRIENDS,1.0,96.2,山东省,CONSUME,1.0,,36.330136806245086,120.5685558403342,ANDROID,,0
LXJ_CODE,100000,,沈阳市,东北大药房,F,17.0,APP,3,27.0,M,汉,3237,4,1.0,FATHER,COLLEAGUE,2.0,70.0,辽宁省,CONSUME,1.0,,41.887709,123.401428,ANDROID,False,0
LXJ_CODE,100000,,哈尔滨市,杜叔纹身,Z,90.0,APP,3,24.0,F,汉,867,4,1.0,FATHER,SIBLING,2.0,70.0,黑龙江省,CONSUME,1.0,,46.08021294487848,127.38236083984376,ANDROID,,0
LXJ_CODE,100000,102.0,宜宾市,霹雳热血健身工作室,P,13.0,APP,2,30.0,M,汉,6584,2,1.0,SIBLING,FATHER,1.0,70.0,四川省,CONSUME,1.0,,30.57724310980903,103.99013237847224,ANDROID,,0
LXJ_CODE,100000,,揭阳市,深圳市星微维电子有限公司,Z,90.0,APP,2,22.7,M,汉,1969,2,1.0,PARENTS,SIBLING,2.0,94.29,广东省,CONSUME,1.0,,22.55505970698737,114.13482286304894,ANDROID,,0
AWJ_CODE,100000,302.0,西宁市,上海安言信息技术有限公司,G,13.0,APP,4,31.5,M,回,1133,4,1.0,FATHER,FRIENDS,2.0,90.684,青海省,CONSUME,1.0,,29.71321264971241,106.66718447355149,IOS,,0
JY_CODE,100000,,宜春市,宜春市袁州区城西沫奈家居饰品,Z,90.0,APP,3,52.7,M,汉,288,4,1.0,PARENTS,SIBLING,2.0,94.6,江西省,CONSUME,1.0,,28.10478896105841,114.45101202956856,ANDROID,,0
LXJ_CODE,100000,104.0,宣城市,安徽正兴建筑安装有限公司,E,24.0,APP,3,38.1,M,汉,3491,3,1.0,PARENTS,FRIENDS,2.0,70.0,安徽省,CONSUME,1.0,,21.57399870275384,110.9487848280817,ANDROID,False,0
AWJ_CODE,100000,105.0,绵阳市,四川九州光电子技术有限公司,G,13.0,APP,3,34.2,M,汉,4372,4,1.0,FATHER,FRIENDS,2.0,78.46232,四川省,CONSUME,2.0,,31.46285015857393,104.74301532524616,ANDROID,,0
LXJ_CODE,100000,,杭州市,杭州七域文化旅游开发有限公司,Z,90.0,XCX,4,28.5,M,汉,867,3,1.0,FATHER,COLLEAGUE,1.0,84.537,浙江省,CONSUME,1.0,,30.314763,120.263621,ANDROID,,0
AWJ_CODE,100000,102.0,达州市,李明星个人工作室,Z,90.0,APP,2,35.4,M,汉,6598,4,1.0,MATE,FATHER,2.0,70.0,四川省,CONSUME,1.0,,30.745940430923024,107.23451668092297,ANDROID,,0
JY_CODE,100000,,江门市,台山市台城大众物业代理行,Z,90.0,APP,2,41.8,M,汉,3829,4,1.0,MATE,SIBLING,1.0,96.2,广东省,CONSUME,1.0,,22.25916810022735,112.81693618709195,ANDROID,,0
LXJ_CODE,100000,,南充市,四川西晶集团,H,54.0,APP,3,42.2,M,汉,3790,3,1.0,MATE,COLLEAGUE,1.0,70.0,四川省,CONSUME,1.0,,30.295844,103.930537,ANDROID,False,0
AWJ_CODE,100000,,桂林市,金拱门（中国）有限公司,Z,90.0,APP,4,23.2,F,汉,2127,2,1.0,FATHER,FATHER,2.0,94.29,广西壮族自治区,CONSUME,1.0,,24.512068538516168,110.4019519565695,ANDROID,,0
LXJ_CODE,100000,,海口市,海南先声药业有限公司,M,11.0,APP,3,43.3,M,黎,4429,2,1.0,MATE,MOTHER,1.0,70.0,海南省,CONSUME,2.0,,19.983602,110.277112,ANDROID,False,0
LXJ_CODE,100000,,济南市,济南历下融悦印象茶餐厅,Z,90.0,APP,3,23.6,M,汉,2100,2,1.0,MATE,COLLEAGUE,1.0,86.882,山东省,CONSUME,1.0,,36.680813,117.049253,ANDROID,False,0
AWJ_CODE,100000,,武汉市,武汉泰诺餐饮有限公司,Z,90.0,APP,4,33.8,F,汉,6801,4,1.0,MATE,FRIENDS,1.0,93.33,湖北省,CONSUME,1.0,,30.477950786472224,114.3322503068892,ANDROID,,0
AWJ_CODE,100000,,盐城市,江苏万森绿建装配式建筑有限公司,Z,90.0,APP,3,46.2,M,汉,5943,4,1.0,MATE,FATHER,1.0,98.1,江苏省,CONSUME,1.0,,33.33003745640789,120.18387537010184,ANDROID,,0
LXJ_CODE,100000,103.0,南宁市,创维光伏南宁仓,M,11.0,APP,2,39.3,M,壮,5279,2,1.0,MATE,COLLEAGUE,1.0,70.0,广西壮族自治区,CONSUME,1.0,,22.627127,108.210685,ANDROID,False,0
AWJ_CODE,100000,103.0,惠州市,秋长茶园厂,C,24.0,APP,3,29.3,M,汉,7027,3,1.0,RELATIVES,FRIENDS,2.0,70.0,广东省,CONSUME,1.0,,22.733194282345647,114.53212856003331,ANDROID,,0
LXJ_CODE,100000,102.0,江门市,陈文龙个人工作室,Z,90.0,APP,2,33.7,M,汉,5810,4,,MOTHER,SIBLING,2.0,70.0,广东省,CONSUME,1.0,,22.145939,112.283782,ANDROID,False,0
AWJ_CODE,100000,,三门峡市,华鑫铜箔,Z,90.0,APP,3,25.0,M,汉,2165,2,1.0,MATE,FATHER,1.0,86.66,河南省,CONSUME,1.0,,34.51476471347128,110.88544442950696,ANDROID,,0
AWJ_CODE,100000,,县,深圳港湾百货投资发展有限公司,H,54.0,APP,2,28.0,M,汉,719,2,1.0,FATHER,RELATIVES,2.0,70.0,重庆市,CONSUME,1.0,,31.583802,107.723355,ANDROID,,0
AWJ_CODE,100000,,北京市,北京城建集团,Z,90.0,APP,3,30.9,M,汉,1839,3,1.0,MOTHER,FRIENDS,3.0,87.628,北京市,CONSUME,1.0,,39.882389,116.045363,ANDROID,,0
JY_CODE,100000,,台州市,陈潇俊个人工作室,Z,90.0,APP,3,22.4,M,汉,2155,2,1.0,PARENTS,COLLEAGUE,2.0,96.2,浙江省,CONSUME,1.0,,28.86127541578427,120.99261037147129,ANDROID,,0
AWJ_CODE,100000,104.0,凉山彝族自治州,会东金川磷化工有限责任公司,C,24.0,XCX,4,31.1,M,汉,6153,4,1.0,PARENTS,FATHER,1.0,70.0,四川省,CONSUME,1.0,,26.65552432349226,102.92985084536664,ANDROID,,0
AWJ_CODE,100000,,温州市,中铁十七局,Z,90.0,APP,2,44.3,M,汉,5222,4,1.0,MATE,FRIENDS,1.0,70.0,浙江省,CONSUME,1.0,,29.97821,107.773053,ANDROID,,0
LXJ_CODE,100000,,岳阳市,万涛个人工作室,Z,90.0,APP,3,24.5,M,汉,1951,2,1.0,PARENTS,SIBLING,2.0,96.2,湖南省,CONSUME,1.0,,22.272750346133847,113.5718533628429,ANDROID,,0
LXJ_CODE,100000,403.0,湛江市,湛江市赤坎区恒丽食品商行,Z,90.0,APP,2,40.1,M,汉,5447,2,1.0,MOTHER,SIBLING,3.0,87.634,广东省,CONSUME,1.0,,21.259129,110.384857,ANDROID,False,0
HXQB_CODE,100000,105.0,北京市,墨池设计,M,11.0,APP,4,34.6,M,汉,4519,3,1.0,RELATIVES,PARENTS,2.0,84.623,北京市,CONSUME,1.0,,40.00932647551953,116.47050417115592,ANDROID,,0
LXJ_CODE,100000,301.0,陇南市,建筑工程有限公司,Z,90.0,APP,2,37.4,M,汉,4253,2,1.0,PARENTS,SIBLING,1.0,70.0,甘肃省,CONSUME,1.0,,31.101985,121.766974,ANDROID,False,0
JY_CODE,100000,,武汉市,湖北武汉快易行汽车服务有限公司,Z,90.0,APP,2,55.5,M,汉,574,2,1.0,MATE,SIBLING,1.0,85.06,湖北省,CONSUME,1.0,,30.51203075960033,114.32176142226304,ANDROID,,0
AWJ_CODE,100000,,武汉市,湖北武汉快易行汽车服务有限公司,Z,90.0,APP,2,55.5,M,汉,574,2,1.0,MATE,SIBLING,1.0,85.06,湖北省,CONSUME,1.0,,30.51203075960033,114.32176142226304,ANDROID,,0
HXQB_CODE,100000,105.0,广州市,广州市恒基置业有限公司,K,17.0,APP,4,36.9,F,汉,4109,2,1.0,PARENTS,FRIENDS,2.0,70.0,广东省,CONSUME,1.0,,23.1037315983132,113.26505067311292,ANDROID,,0
JY_CODE,100000,,上海市,上海比宾投资管理有限公司,Z,90.0,APP,4,37.9,M,汉,3554,4,1.0,MATE,COLLEAGUE,1.0,96.2,上海市,CONSUME,1.0,,31.244599850859647,121.41043914055264,ANDROID,,0
LXJ_CODE,100000,,长治市,潞安集团,H,54.0,APP,3,43.4,M,汉,1509,2,1.0,MATE,FRIENDS,1.0,70.0,山西省,CONSUME,1.0,,36.371777,113.045754,ANDROID,False,0
LXJ_CODE,100000,,宿州市,海螺集团,Z,90.0,APP,3,26.1,M,汉,1571,4,1.0,MATE,FATHER,1.0,96.66,安徽省,CONSUME,1.0,,31.452983,121.326912,ANDROID,,0
LXJ_CODE,100000,,菏泽市,九州一轨,Z,90.0,XCX,2,42.1,M,汉,6129,2,1.0,PARENTS,FRIENDS,3.0,89.81,山东省,CONSUME,1.0,,35.01456570095486,115.27482666015624,ANDROID,,0
AWJ_CODE,100000,,上海市,沈杰个人工作室,Z,90.0,APP,2,32.5,M,汉,4967,2,1.0,FATHER,FRIENDS,2.0,97.15,上海市,CONSUME,1.0,,31.36866395491783,121.24524453015084,ANDROID,,0
LXJ_CODE,100000,,温州市,飞浦防爆电器有限公司,Z,90.0,APP,2,42.7,M,汉,6010,4,1.0,MATE,SIBLING,1.0,89.98,浙江省,CONSUME,1.0,,27.96773273955287,121.0985639792188,ANDROID,,1
LXJ_CODE,100000,,湘西土家族苗族自治州,江西光名时空商贸有限公司,Z,90.0,APP,4,28.3,M,汉,7048,3,1.0,FATHER,FRIENDS,2.0,89.943,湖南省,CONSUME,1.0,,28.577944,115.794682,ANDROID,False,0
LXJ_CODE,100000,103.0,成都市,平康公司,Z,90.0,XCX,2,49.0,M,汉,2413,2,1.0,MATE,FRIENDS,1.0,78.957,四川省,CONSUME,1.0,,29.65373014226772,90.98691203052576,ANDROID,False,0
AWJ_CODE,100000,103.0,郑州市,十八里河街道,S,11.0,APP,2,26.0,M,汉,247,2,1.0,FATHER,FRIENDS,2.0,70.0,河南省,CONSUME,1.0,,34.65778,113.690917,ANDROID,,0
AWJ_CODE,100000,,阳江市,刘盛球个人工作室,Z,90.0,XCX,4,31.0,M,汉,7095,3,1.0,SIBLING,FRIENDS,2.0,70.0,广东省,CONSUME,1.0,,23.347610465887605,113.30040752087686,ANDROID,,0
JY_CODE,100000,,扬州市,江苏宇梦,Z,90.0,APP,2,53.6,M,汉,2647,4,1.0,MATE,SIBLING,1.0,85.6,江苏省,CONSUME,1.0,,32.57792225460517,119.58679963492084,ANDROID,,0
LXJ_CODE,100000,,周口市,刘海峰个人工作室,Z,90.0,APP,2,38.9,M,汉,3781,3,,PARENTS,COLLEAGUE,1.0,82.678,河南省,CONSUME,1.0,,39.93509674264,116.651611334139,ANDROID,False,0
JY_CODE,100000,102.0,绥化市,鸿达工程设备租赁有限公司,L,17.0,XCX,2,29.7,F,汉,868,2,1.0,PARENTS,RELATIVES,2.0,70.0,黑龙江省,CONSUME,1.0,,46.65630405102308,127.0121873884701,ANDROID,,0
AWJ_CODE,100000,105.0,宜宾市,四川华美紫馨医学美容医院,Q,11.0,APP,2,30.2,F,汉,6522,2,1.0,FRIENDS,SIBLING,2.0,88.642,四川省,CONSUME,1.0,,31.337796346415008,120.74760234240225,ANDROID,,0
LXJ_CODE,100000,,遂宁市,四川德商物业有限公司公司,H,54.0,APP,3,27.3,M,汉,1016,4,1.0,PARENTS,FRIENDS,2.0,70.0,四川省,CONSUME,1.0,,30.515536897179864,105.80622906582931,ANDROID,False,0
AWJ_CODE,100000,105.0,乌兰察布市,鼎赛龙上海商业有限公司,Z,90.0,APP,3,34.0,M,汉,5150,3,1.0,FRIENDS,MATE,1.0,71.247,内蒙古自治区,CONSUME,1.0,,39.96380425347222,116.5622816297743,ANDROID,,0
