partner,amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,partner_label
LXJ_CODE,100000.0,,湖州市,浙江世友木业有限公司,C,24.0,XCX,3.0,27.2,M,汉,2040.0,3.0,1.0,FATHER,RELATIVES,2.0,70.0,浙江省,CONSUME,1.0,,30.582530653211805,104.25730305989585,ANDROID,,0
AWJ_CODE,100000.0,103.0,赤峰市,大石桥市金龙集团,Z,90.0,APP,2.0,37.7,M,汉,6362.0,2.0,1.0,MOTHER,COLLEAGUE,2.0,70.0,内蒙古自治区,CONSUME,1.0,,40.6196,122.492776,ANDROID,,0
LXJ_CODE,100000.0,105.0,张家口市,五金工具店,H,54.0,APP,2.0,30.7,M,汉,1166.0,2.0,1.0,PARENTS,FRIENDS,1.0,70.0,河北省,CONSUME,1.0,,40.401004,115.515662,ANDROID,False,0
AWJ_CODE,100000.0,,驻马店市,任强个人工作室,Z,90.0,APP,2.0,37.7,M,汉,4545.0,2.0,1.0,MATE,FATHER,1.0,99.05,河南省,CONSUME,1.0,,32.73851994543118,113.3275308973854,ANDROID,,0
AWJ_CODE,100000.0,105.0,虎林市,三号营地剧本杀,H,54.0,XCX,4.0,27.4,F,汉,1346.0,4.0,1.0,FATHER,FATHER,2.0,76.51708,黑龙江省,CONSUME,1.0,,39.952317498312766,116.21729985131309,ANDROID,,0
LXJ_CODE,100000.0,103.0,盘锦市,武南个人工作室,Z,90.0,APP,2.0,38.1,M,汉,4159.0,2.0,1.0,MOTHER,FRIENDS,2.0,70.0,辽宁省,CONSUME,1.0,,42.447579,123.980564,ANDROID,False,0
LXJ_CODE,100000.0,,文山壮族苗族自治州,星火减震器有限公司,Z,90.0,APP,2.0,22.9,M,壮,2084.0,2.0,1.0,PARENTS,SIBLING,2.0,91.66,云南省,CONSUME,1.0,,22.84598652839592,114.3434088634136,ANDROID,,0
YXM_CODE,,,安庆市,,,,,,,,,,,,,,,,安徽省,,,,,,,,0
AWJ_CODE,100000.0,,达州市,格调服饰,H,54.0,APP,2.0,47.6,F,汉,701.0,4.0,1.0,FATHER,FRIENDS,1.0,70.0,四川省,CONSUME,1.0,,30.615896,103.911363,ANDROID,,0
LXJ_CODE,100000.0,,巴中市,伯乐居茶艺馆,Z,90.0,APP,2.0,26.5,F,汉,1349.0,4.0,1.0,MATE,SIBLING,1.0,100.0,四川省,CONSUME,1.0,,31.73543459742577,107.3685898562538,ANDROID,,0
AWJ_CODE,100000.0,,营口市,金龙集团,Z,90.0,APP,3.0,34.7,M,汉,5603.0,2.0,1.0,FATHER,COLLEAGUE,1.0,83.184,辽宁省,CONSUME,1.0,,40.615983,122.521402,ANDROID,,0
AWJ_CODE,100000.0,102.0,黄冈市,武汉华星光电,G,13.0,XCX,3.0,41.9,M,汉,4531.0,2.0,1.0,MOTHER,SIBLING,1.0,70.0,湖北省,CONSUME,2.0,,31.18066867404514,115.03822943793402,ANDROID,,0
AWJ_CODE,100000.0,,福安市,极兔速递有限公司,Z,90.0,APP,4.0,28.0,M,汉,2065.0,2.0,1.0,FATHER,FRIENDS,2.0,70.0,福建省,CONSUME,1.0,,26.917576,119.640701,ANDROID,,0
AWJ_CODE,100000.0,102.0,苏州市,吾可美甲美睫,O,17.0,APP,3.0,41.2,F,汉,4123.0,3.0,1.0,MATE,FRIENDS,1.0,89.0,江苏省,CONSUME,1.0,,31.27175565414525,120.60425160403484,ANDROID,,0
LXJ_CODE,100000.0,,韶关市,聚鑫云集,Z,90.0,APP,2.0,38.7,M,汉,3776.0,2.0,1.0,MATE,FRIENDS,1.0,94.16,广东省,CONSUME,1.0,,24.97357006931848,113.83115077533176,ANDROID,,0
AWJ_CODE,100000.0,102.0,上饶市,宁波立讯标准技术服务有限公司,Z,90.0,APP,3.0,23.6,M,汉,978.0,4.0,1.0,FATHER,MOTHER,1.0,70.0,江西省,CONSUME,1.0,,28.98363680770461,116.76934694149055,ANDROID,,0
LXJ_CODE,100000.0,403.0,商丘市,暂未提供公司,Z,90.0,APP,3.0,24.6,F,汉,2045.0,2.0,1.0,FATHER,SIBLING,2.0,70.0,河南省,CONSUME,1.0,,31.331319,120.395252,ANDROID,False,0
YXM_CODE,,,牡丹江市,,,,,,,,,,,,,,,,黑龙江省,,,,,,,,0
AWJ_CODE,100000.0,,泉州市,方娇丽个人工作室,Z,90.0,APP,2.0,34.9,F,汉,5195.0,2.0,1.0,MATE,FRIENDS,1.0,97.15,福建省,CONSUME,1.0,,24.908227324384825,118.5890374954994,ANDROID,,0
YXM_CODE,,,衡水市,,,,,,,,,,,,,,,,河北省,,,,,,,,0
LXJ_CODE,100000.0,104.0,淮南市,安徽华塑股份有限公司,C,24.0,APP,4.0,39.1,M,汉,4811.0,3.0,,MATE,FRIENDS,1.0,70.0,安徽省,CONSUME,1.0,,32.584258,117.267691,ANDROID,False,0
AWJ_CODE,100000.0,,成都市,余静个人工作室,Z,90.0,APP,3.0,31.7,F,汉,571.0,2.0,1.0,FATHER,SIBLING,2.0,94.29,四川省,CONSUME,1.0,,30.82940746819094,104.1653928450365,ANDROID,,0
AWJ_CODE,100000.0,,福州市,福建东南守押精洲有限公司,O,17.0,XCX,2.0,37.3,F,汉,3913.0,2.0,,SIBLING,RELATIVES,1.0,70.0,福建省,CONSUME,1.0,,26.1098716905382,119.32668294270832,ANDROID,,1
AWJ_CODE,100000.0,103.0,上海市,张旭辉个人工作室,Z,90.0,APP,3.0,48.9,M,汉,99999.0,2.0,1.0,PARENTS,FRIENDS,1.0,89.351,上海市,CONSUME,1.0,,31.149364971551968,121.52222901172306,ANDROID,,0
LXJ_CODE,100000.0,,遵义市,梁朋林个人工作室,Z,90.0,XCX,3.0,25.8,M,汉,1088.0,2.0,1.0,PARENTS,SIBLING,2.0,70.0,贵州省,CONSUME,1.0,,27.818464226519968,106.4322745069632,ANDROID,,0
AWJ_CODE,100000.0,104.0,梅州市,前海人寿龙川分公司,J,13.0,APP,2.0,48.3,F,汉,182.0,2.0,1.0,FRIENDS,SIBLING,3.0,70.0,广东省,CONSUME,1.0,,24.11267034492588,115.25682967566216,ANDROID,,0
AWJ_CODE,100000.0,105.0,广安市,四川公众咨询管理有限公司,L,17.0,APP,4.0,33.0,M,汉,4990.0,2.0,1.0,FATHER,SIBLING,1.0,77.10285,四川省,CONSUME,1.0,,30.461106832501,106.67605290265922,ANDROID,,1
AWJ_CODE,100000.0,,商丘市,郑州江流文化传播有限公司,Z,90.0,APP,4.0,26.8,M,汉,633.0,2.0,1.0,SIBLING,FRIENDS,2.0,83.33,河南省,CONSUME,1.0,,34.31444444015778,115.00608454111732,ANDROID,,0
AWJ_CODE,100000.0,104.0,哈尔滨市,泰纳科技,G,13.0,XCX,4.0,31.5,M,汉,479.0,4.0,1.0,FATHER,RELATIVES,2.0,89.778,黑龙江省,CONSUME,1.0,,34.27695988015308,109.0428634440671,IOS,,0
AWJ_CODE,100000.0,,乐山市,工达塑料有限公司,Z,90.0,APP,3.0,35.7,M,汉,4870.0,4.0,1.0,MATE,SIBLING,1.0,96.2,四川省,CONSUME,1.0,,29.87156867071469,103.69549676719122,ANDROID,,0
AWJ_CODE,100000.0,103.0,上海市,杏景辉个人工作室,Z,90.0,APP,3.0,43.0,M,汉,1295.0,3.0,1.0,FATHER,MOTHER,3.0,95.072,上海市,CONSUME,1.0,,30.830156,121.317963,ANDROID,,0
LXJ_CODE,100000.0,102.0,深圳市,深圳市龙岗区中浩通服务部,H,54.0,XCX,2.0,39.8,M,汉,3060.0,3.0,1.0,MATE,COLLEAGUE,1.0,85.592,广东省,CONSUME,1.0,,23.13493896484375,113.30038248697916,ANDROID,,0
LXJ_CODE,100000.0,103.0,沧州市,燕春楼商贸中心,H,54.0,APP,2.0,36.6,F,汉,6926.0,2.0,1.0,MATE,FRIENDS,1.0,70.0,河北省,CONSUME,1.0,,38.709799,116.106156,ANDROID,False,0
LXJ_CODE,100000.0,403.0,武汉市,果味鲜生鲜超市,H,54.0,APP,2.0,38.4,M,汉,3233.0,3.0,,FATHER,FRIENDS,3.0,82.228,湖北省,CONSUME,1.0,,30.801682,114.269648,ANDROID,False,0
YXM_CODE,,,襄阳市,,,,,,,,,,,,,,,,湖北省,,,,,,,,0
AWJ_CODE,100000.0,102.0,巴中市,广州市天河区东星美容美发有限责任公司,O,17.0,APP,2.0,27.1,M,汉,630.0,4.0,1.0,CHILDREN,MATE,1.0,70.0,四川省,CONSUME,1.0,,23.138327362446287,113.38304831243676,ANDROID,,0
LXJ_CODE,100000.0,,常州市,钟楼区五星点圈绘画培训中心,P,13.0,APP,2.0,43.8,M,汉,3662.0,4.0,,MATE,OTHER,1.0,70.0,江苏省,CONSUME,1.0,,31.781614459174858,119.9263842702468,ANDROID,False,0
AWJ_CODE,100000.0,105.0,滨州市,福建东南保安守压有限公司,O,17.0,XCX,2.0,38.2,M,汉,4158.0,2.0,1.0,FATHER,FRIENDS,1.0,70.0,山东省,CONSUME,1.0,,26.11247948385668,119.33810909413565,ANDROID,,1
AWJ_CODE,100000.0,,文山壮族苗族自治州,广东坤源有限责任公司,Z,90.0,APP,2.0,31.7,M,汉,842.0,2.0,1.0,MATE,FATHER,1.0,96.2,云南省,CONSUME,1.0,,23.809892472894465,105.11816197745851,ANDROID,,0
LXJ_CODE,100000.0,103.0,宿迁市,泗洪县花园口诸葛烤鱼加盟店,Z,90.0,APP,2.0,36.0,F,汉,4339.0,2.0,1.0,MATE,FRIENDS,1.0,70.0,江苏省,CONSUME,1.0,,33.470468,118.216625,ANDROID,False,0
AWJ_CODE,100000.0,,大同市,龙腾轩餐饮有限公司,Z,90.0,APP,4.0,35.6,M,汉,6057.0,4.0,1.0,FRIENDS,COLLEAGUE,2.0,97.15,山西省,CONSUME,1.0,,39.6385936890584,113.54008893529245,ANDROID,,0
YXM_CODE,,,阜新市,,,,,,,,,,,,,,,,辽宁省,,,,,,,,0
AWJ_CODE,100000.0,301.0,郑州市,河南诚品办公科技有限公司,C,24.0,APP,3.0,35.2,M,汉,4454.0,4.0,,MATE,FRIENDS,1.0,70.0,河南省,CONSUME,1.0,,34.576131,113.845863,ANDROID,,0
AWJ_CODE,100000.0,403.0,淮北市,御荃顺食品有限公司,C,24.0,XCX,2.0,33.9,M,汉,4581.0,4.0,1.0,SIBLING,FATHER,2.0,70.0,安徽省,CONSUME,1.0,,33.88668455539268,116.61914389401632,ANDROID,,0
AWJ_CODE,100000.0,,梧州市,敬客机电有限公司,Z,90.0,APP,3.0,32.8,M,汉,1072.0,2.0,1.0,FATHER,FRIENDS,2.0,80.83,广西壮族自治区,CONSUME,1.0,,23.8308199652884,110.66410984329283,ANDROID,,0
LXJ_CODE,100000.0,,临沂市,陈大山个人工作室,Z,90.0,APP,3.0,22.8,M,汉,2673.0,2.0,1.0,PARENTS,FRIENDS,2.0,97.15,山东省,CONSUME,1.0,,34.88208486482144,118.15918808455402,ANDROID,,0
LXJ_CODE,100000.0,,阳江市,中海物业服务有限公司,Z,90.0,APP,2.0,45.2,F,汉,3968.0,2.0,1.0,MATE,SIBLING,1.0,80.0,广东省,CONSUME,1.0,,22.9432859243492,113.20510711308566,ANDROID,,0
YXM_CODE,,,漳州市,,,,,,,,,,,,,,,,福建省,,,,,,,,0
LXJ_CODE,100000.0,,遂宁市,左耳采耳生活体验馆,H,54.0,XCX,3.0,27.1,F,汉,7043.0,2.0,1.0,PARENTS,FRIENDS,2.0,80.405,四川省,CONSUME,1.0,,30.65058783637153,104.11139051649306,ANDROID,,0
YXM_CODE,,,日照市,,,,,,,,,,,,,,,,山东省,,,,,,,,1
AWJ_CODE,100000.0,,白银市,云水和足道,Z,90.0,APP,2.0,31.8,F,汉,659.0,2.0,1.0,MATE,FATHER,1.0,70.0,甘肃省,CONSUME,1.0,,36.688729,117.043809,ANDROID,,0
LXJ_CODE,100000.0,102.0,乐山市,井研县研经镇中心小学校,P,13.0,APP,3.0,45.7,M,汉,1087.0,2.0,1.0,PARENTS,FRIENDS,1.0,70.0,四川省,CONSUME,1.0,,29.630388,104.063087,ANDROID,False,0
AWJ_CODE,100000.0,,曲靖市,联邦家私,Z,90.0,APP,2.0,22.6,M,汉,2673.0,2.0,1.0,FRIENDS,FATHER,2.0,96.2,云南省,CONSUME,1.0,,25.102552548313728,103.57850235591584,ANDROID,,0
LXJ_CODE,100000.0,102.0,黔南布依族苗族自治州,贵州保德城市环境管理有限公司,N,17.0,APP,4.0,23.5,F,汉,2690.0,2.0,1.0,MATE,FRIENDS,2.0,84.077,贵州省,CONSUME,1.0,,26.73131076388889,107.5075453016493,IOS,,0
LXJ_CODE,100000.0,,商丘市,河南淮海精诚工业科技有限公司,Z,90.0,APP,2.0,38.7,M,汉,3699.0,2.0,1.0,SIBLING,FATHER,3.0,100.0,河南省,CONSUME,1.0,,34.08048827287839,116.08555114363143,ANDROID,,0
AWJ_CODE,100000.0,,贵港市,东莞市明翔智能科技有限公司,Z,90.0,APP,2.0,41.0,M,汉,4320.0,2.0,1.0,COLLEAGUE,SIBLING,3.0,100.0,广西壮族自治区,CONSUME,1.0,,23.59154912067084,110.4338677631924,ANDROID,,0
LXJ_CODE,100000.0,103.0,阜阳市,上海蕾特恩,H,54.0,XCX,4.0,24.0,F,汉,1610.0,4.0,1.0,FATHER,COLLEAGUE,2.0,71.67814,安徽省,CONSUME,1.0,,25.103886858856683,102.73819498050716,IOS,,0
LXJ_CODE,100000.0,303.0,承德市,北京振远护卫有限公司,Z,90.0,APP,3.0,33.6,M,满,749.0,4.0,1.0,PARENTS,RELATIVES,2.0,70.0,河北省,CONSUME,1.0,,41.32375005489279,117.75780738315513,ANDROID,False,0
AWJ_CODE,100000.0,,台州市,深圳市佰仟融资租赁有限公司,J,13.0,APP,4.0,35.9,M,汉,4584.0,4.0,1.0,FRIENDS,FRIENDS,1.0,70.0,浙江省,CONSUME,1.0,,33.36579291449653,120.1119015842014,ANDROID,,0
HXQB_CODE,100000.0,309.0,泰州市,北京三快在线科技有限公司,Z,90.0,APP,4.0,35.8,M,汉,3877.0,3.0,,FRIENDS,FATHER,1.0,70.0,江苏省,CONSUME,3.0,,32.0153905525638,119.61599702207666,ANDROID,,0
HXQB_CODE,100000.0,105.0,南昌市,江西师范大学城市建设学院,Z,90.0,APP,4.0,53.2,M,汉,702.0,4.0,,CHILDREN,COLLEAGUE,3.0,70.0,江西省,CONSUME,1.0,,28.684004,115.965973,ANDROID,,0
AWJ_CODE,100000.0,,郑州市,郑州众岩建筑有限公司,Z,90.0,APP,3.0,25.3,M,汉,1563.0,2.0,1.0,FRIENDS,COLLEAGUE,2.0,99.05,河南省,CONSUME,1.0,,34.770413325589615,113.8510814719142,ANDROID,,0
XYF_CODE,10000.0,,惠州市,黄少雄个人工作室,Z,90.0,XCX,2.0,32.4,M,汉,5673.0,2.0,,MATE,FRIENDS,1.0,70.0,广东省,CONSUME,,12.0,23.019231,114.084133,ANDROID,False,0
YXM_CODE,,,许昌市,,,,,,,,,,,,,,,,河南省,,,,,,,,0
YXM_CODE,,,安顺市,,,,,,,,,,,,,,,,贵州省,,,,,,,,0
AWJ_CODE,100000.0,104.0,临沂市,山东新之闻文化传媒有限公司,Z,90.0,XCX,3.0,26.0,M,汉,220.0,4.0,1.0,PARENTS,PARENTS,,70.0,山东省,CONSUME,1.0,,35.04927007610633,118.34406160427125,ANDROID,,0
LXJ_CODE,100000.0,307.0,娄底市,东莞市三哥运输车队有限公司,O,17.0,APP,3.0,44.1,M,汉,1934.0,3.0,1.0,FATHER,FRIENDS,1.0,70.0,湖南省,CONSUME,2.0,,25.882218,111.953784,ANDROID,False,0
AWJ_CODE,100000.0,,丽水市,中国联合通讯网络有限公司丽水市分公司,Z,90.0,APP,3.0,34.2,F,汉,6002.0,2.0,1.0,MATE,FRIENDS,1.0,70.0,浙江省,CONSUME,1.0,,28.45823133680556,119.93980631510416,ANDROID,,0
