partner,amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,partner_label
LXJ_CODE,100000,,抚州市,义乌湘衡包装有限公司,Z,90.0,APP,3,22.6,M,汉,2807,4,1.0,PARENTS,SIBLING,2.0,77.0,江西省,CONSUME,1.0,,27.44072133671933,116.00643781111164,ANDROID,,0
RONG_CODE,100000,104.0,上海市,上海麟德建筑装饰有限公司,,,APP,3,43.4,F,汉,3636,2,1.0,PARENTS,FRIENDS,1.0,70.0,上海市,CONSUME,1.0,,31.15655347929212,121.50486139878416,ANDROID,,0
RONG_CODE,100000,,重庆市,永川电力公司,,,XCX,4,23.3,M,苗,1338,2,1.0,PARENTS,PARENTS,2.0,70.0,重庆市,CONSUME,1.0,,29.3304851674784,105.9517085454288,ANDROID,,0
AWJ_CODE,100000,307.0,福州市,福建海峡人力资源股份有限公司,O,17.0,XCX,2,49.2,F,汉,2902,2,1.0,MATE,COLLEAGUE,1.0,98.0,福建省,CONSUME,1.0,,26.032755292594988,119.27528387514924,IOS,,0
AWJ_CODE,100000,,六盘水市,康之家大药房,Z,90.0,APP,2,28.5,F,汉,1852,4,1.0,MATE,FRIENDS,1.0,70.0,贵州省,CONSUME,1.0,,22.584054633246527,112.8875998263889,ANDROID,,0
AWJ_CODE,100000,102.0,抚州市,攀枝花东区美厨商行,H,54.0,APP,4,28.2,M,汉,489,2,1.0,FATHER,COLLEAGUE,1.0,86.17979,江西省,CONSUME,1.0,,24.900014479242863,114.81296671891626,IOS,,0
AWJ_CODE,100000,102.0,青岛市,青岛明智智果科技有限公司,G,13.0,APP,4,25.1,M,汉,1950,3,1.0,FATHER,FRIENDS,2.0,87.582,山东省,CONSUME,1.0,,36.09601520468076,120.38644388194368,ANDROID,,0
AWJ_CODE,100000,,佛山市,新明塑料厂,Z,90.0,XCX,4,31.2,M,汉,7150,4,1.0,MATE,FRIENDS,1.0,87.646,广东省,CONSUME,1.0,,22.84320308120411,113.28832463005088,ANDROID,,0
RONG_CODE,100000,,南通市,许卫锋个人工作室,,,APP,2,34.9,M,汉,6720,3,1.0,SIBLING,RELATIVES,3.0,70.0,江苏省,CONSUME,1.0,,28.191068,112.973531,ANDROID,,0
AWJ_CODE,100000,,汕头市,刘妙芬个人工作室,Z,90.0,APP,2,31.0,F,汉,6688,2,1.0,MATE,SIBLING,1.0,70.0,广东省,CONSUME,1.0,,23.15486390078831,113.32292794595614,ANDROID,,0
AWJ_CODE,100000,103.0,绍兴市,无印良品（上海）商业有限公司,Z,90.0,APP,4,24.9,M,汉,1321,2,1.0,PARENTS,FRIENDS,2.0,70.0,浙江省,CONSUME,1.0,,13.965854599161414,100.59016304456505,ANDROID,,0
LXJ_CODE,100000,102.0,保山市,龙炬科技有限公司,Z,90.0,APP,4,26.9,M,汉,3071,2,1.0,FATHER,SIBLING,2.0,85.824,云南省,CONSUME,1.0,,24.602426,98.693984,ANDROID,False,0
JY_CODE,100000,103.0,遂宁市,成都峻拓皓劳务有限公司,L,17.0,XCX,3,32.7,M,汉,5052,3,1.0,MATE,SIBLING,1.0,70.0,四川省,CONSUME,1.0,,30.38367377387153,103.8692591688368,ANDROID,,0
AWJ_CODE,100000,,盐城市,江阴兴泰新材料有限公司,Z,90.0,APP,3,35.9,M,汉,3829,3,1.0,MATE,COLLEAGUE,1.0,70.0,江苏省,CONSUME,1.0,,31.81456910617252,120.40603315071674,ANDROID,,1
LXJ_CODE,100000,403.0,本溪市,乐悠悠电竞,R,17.0,APP,4,25.7,M,满,3084,2,1.0,MOTHER,COLLEAGUE,2.0,70.0,辽宁省,CONSUME,1.0,,41.81265896267361,123.37158935546876,ANDROID,,0
AWJ_CODE,100000,,梅州市,伟文东北批发贸易有限公司,H,54.0,APP,4,24.9,M,汉,2135,3,,FATHER,MOTHER,2.0,83.767,广东省,CONSUME,4.0,,23.166237,113.322551,ANDROID,,0
XYF_CODE,10000,,伊春市,白玉兰酒店,I,54.0,XCX,2,27.7,F,汉,1055,4,,FATHER,SIBLING,2.0,70.0,黑龙江省,CONSUME,,12.0,31.341349283854168,120.6104847547743,ANDROID,,0
RONG_CODE,100000,104.0,新乡市,悦之丰有限公司,,,APP,3,37.5,M,汉,6318,2,1.0,OTHER,MATE,1.0,87.411,河南省,CONSUME,1.0,,34.713809780920606,113.87033054066232,ANDROID,,0
AWJ_CODE,100000,,合肥市,希安琦玩具厂,Z,90.0,APP,2,31.1,F,汉,6748,4,1.0,MATE,RELATIVES,1.0,70.0,安徽省,CONSUME,1.0,,31.644583,117.89893,ANDROID,,0
RONG_CODE,100000,,玉林市,王帏新个人工作室,,,APP,2,28.2,M,汉,6551,2,1.0,FRIENDS,FATHER,2.0,70.0,广西壮族自治区,CONSUME,1.0,,22.717735,110.345015,ANDROID,,0
LXJ_CODE,100000,,上海市,上海铁路局电务段,F,17.0,APP,3,44.6,M,汉,3904,3,1.0,MOTHER,FRIENDS,3.0,70.0,上海市,CONSUME,1.0,,31.30671,121.154143,ANDROID,False,0
AWJ_CODE,100000,102.0,吉安市,浙江石油化工有限公司,Z,90.0,APP,3,29.8,M,汉,6432,3,1.0,FATHER,FRIENDS,2.0,88.264,江西省,CONSUME,1.0,,30.25062035200794,122.2204058425523,ANDROID,,0
AWJ_CODE,100000,,亳州市,好彩头新加坡料理,Z,90.0,APP,2,35.4,M,汉,3892,4,1.0,MATE,FRIENDS,1.0,98.1,安徽省,CONSUME,1.0,,33.24805624311292,116.05583995838056,ANDROID,,0
AWJ_CODE,100000,,汕头市,深圳市诚信鸿建设工程有限公司,Z,90.0,APP,4,29.5,M,汉,1237,4,1.0,MATE,SIBLING,1.0,98.33,广东省,CONSUME,1.0,,22.593555358133692,113.93810015473676,ANDROID,,0
RONG_CODE,100000,104.0,盐城市,苏州尚美国际化妆品有限公司,,,XCX,2,34.6,F,汉,4667,2,,RELATIVES,FRIENDS,1.0,70.0,江苏省,CONSUME,4.0,,31.262987,120.693863,ANDROID,,0
JY_CODE,100000,,大理白族自治州,硕通机械租赁有限责任公司,L,17.0,APP,2,36.0,M,彝,5940,4,1.0,PARENTS,FRIENDS,1.0,70.0,云南省,CONSUME,1.0,,25.773628,101.274961,ANDROID,,0
RONG_CODE,100000,102.0,荆州市,赤壁市军哥卷闸门经销店,,,APP,3,40.0,M,汉,3847,3,1.0,PARENTS,FRIENDS,1.0,70.0,湖北省,CONSUME,1.0,,29.722569,113.881709,ANDROID,,0
RONG_CODE,100000,,洛阳市,洛阳华阳广场国际大饭店,,,APP,4,25.7,M,汉,499,3,1.0,FATHER,FRIENDS,2.0,80.516,河南省,CONSUME,1.0,,34.618278,112.481242,ANDROID,,0
LXJ_CODE,100000,,商丘市,物流有限公司,R,17.0,APP,2,25.4,M,汉,1360,4,1.0,PARENTS,FRIENDS,2.0,70.0,河南省,CONSUME,1.0,,37.52320555674012,121.45438748000058,ANDROID,False,0
RONG_CODE,100000,105.0,运城市,山西建龙钢铁有限公司,,,XCX,2,35.7,M,汉,3968,4,1.0,MATE,SIBLING,1.0,70.0,山西省,CONSUME,1.0,,-2.0023820002745656,121.430355,ANDROID,,0
AWJ_CODE,100000,105.0,运城市,山西建龙钢铁有限公司,C,24.0,XCX,2,35.7,M,汉,3968,4,1.0,MATE,SIBLING,1.0,70.0,山西省,CONSUME,1.0,,-2.0023820002745656,121.430355,ANDROID,,0
HXQB_CODE,100000,105.0,苏州市,铭皓击剑,H,54.0,XCX,4,28.6,M,汉,1249,4,,FRIENDS,FATHER,2.0,70.0,江苏省,CONSUME,1.0,,31.426660924052097,121.13961220394408,ANDROID,,0
AWJ_CODE,100000,,昆明市,易峰有限公司,Z,90.0,XCX,4,23.1,M,汉,1985,2,1.0,FATHER,FRIENDS,2.0,92.0998,云南省,CONSUME,1.0,,24.92284771178068,103.1478995200196,ANDROID,,0
RONG_CODE,100000,105.0,福州市,游昌平个人工作室,,,APP,2,36.3,M,汉,4525,4,1.0,SIBLING,SIBLING,1.0,95.072,福建省,CONSUME,1.0,,31.35402981172446,121.53846278305888,ANDROID,,0
LXJ_CODE,100000,104.0,常州市,勤业大润发,H,54.0,XCX,2,37.5,F,汉,4245,2,1.0,FATHER,SIBLING,1.0,70.0,江苏省,CONSUME,1.0,,31.76507758246528,119.94636203342014,ANDROID,,0
RONG_CODE,100000,103.0,南平市,林强锋个人工作室,,,APP,3,37.7,M,汉,4064,4,1.0,MATE,SIBLING,1.0,70.0,福建省,CONSUME,1.0,,26.88651626813051,118.33196033490827,ANDROID,,0
LXJ_CODE,100000,105.0,黄骅市,黄骅市院内餐饮服务部,I,54.0,APP,3,35.3,F,汉,3904,4,1.0,PARENTS,FRIENDS,1.0,70.0,河北省,CONSUME,2.0,,38.040171,117.407744,ANDROID,,0
LXJ_CODE,100000,,阜阳市,滴滴司机,Z,90.0,APP,2,26.0,M,汉,1408,2,1.0,MATE,FATHER,1.0,100.0,安徽省,CONSUME,1.0,,32.77157243704281,115.57689436216988,ANDROID,,0
RONG_CODE,100000,,新乡市,合肥瑞图电气有限公司,,,APP,3,32.0,M,汉,5773,3,1.0,SIBLING,FRIENDS,2.0,91.913,河南省,CONSUME,1.0,,31.41820503098946,117.16040173265957,ANDROID,,0
RONG_CODE,100000,103.0,商洛市,大众小吃,,,APP,2,32.0,F,汉,1441,2,1.0,FATHER,FRIENDS,1.0,79.86301,陕西省,CONSUME,1.0,,34.08080987460523,110.13937300511031,ANDROID,,1
AWJ_CODE,100000,,上饶市,江西瑞创电梯工程有限公司,Z,90.0,APP,2,22.6,M,汉,2335,2,1.0,FRIENDS,FATHER,2.0,85.89,江西省,CONSUME,1.0,,24.70752303575173,118.43120404965124,ANDROID,,0
RONG_CODE,100000,,呼伦贝尔市,峰昌隆有限公司,,,APP,2,31.0,M,汉,5942,4,,FATHER,FRIENDS,1.0,86.622,内蒙古自治区,CONSUME,1.0,,41.399591,114.941875,ANDROID,,0
LXJ_CODE,100000,105.0,十堰市,湖北上舍建筑装饰工程有限公司,E,24.0,XCX,3,35.3,M,汉,4952,4,1.0,FATHER,SIBLING,2.0,70.0,湖北省,CONSUME,1.0,,32.614656,110.80213,IOS,,0
AWJ_CODE,100000,306.0,岳阳市,长沙赛富立德工程设备有限公司,Z,90.0,APP,4,43.9,M,汉,4235,4,1.0,FATHER,FATHER,2.0,90.703,湖南省,CONSUME,1.0,,28.285752,112.923405,ANDROID,,0
LXJ_CODE,100000,,重庆市,赵越个人工作室,Z,90.0,APP,3,23.1,F,汉,2045,4,1.0,PARENTS,FRIENDS,2.0,100.0,重庆市,CONSUME,1.0,,30.99792402777497,108.31150997887646,ANDROID,,0
AWJ_CODE,100000,,盐城市,星诺护肤造型,Z,90.0,APP,2,25.5,F,汉,637,2,1.0,FATHER,FRIENDS,2.0,96.2,江苏省,CONSUME,1.0,,34.0172271464115,120.0680029423698,ANDROID,,0
RONG_CODE,100000,,上海市,徐宗麟个人工作室,,,APP,3,44.0,M,汉,3377,4,,FATHER,MATE,1.0,70.0,上海市,CONSUME,1.0,,31.061679,121.49195,ANDROID,,0
LXJ_CODE,100000,,牡丹江市,雷地gag,Z,90.0,APP,3,23.3,M,汉,2448,2,1.0,PARENTS,FRIENDS,2.0,98.0,黑龙江省,CONSUME,1.0,,21.440623461861023,110.86206808100302,ANDROID,,0
LXJ_CODE,100000,103.0,张家口市,个体工商户,Z,90.0,APP,2,39.3,M,汉,4024,4,1.0,MOTHER,CHILDREN,1.0,70.0,河北省,CONSUME,1.0,,41.54176421849483,113.61633216056326,ANDROID,False,1
LXJ_CODE,100000,105.0,烟台市,烟台盛芮土石方有限公司,Z,90.0,APP,2,35.1,M,汉,6254,4,1.0,MATE,FATHER,1.0,90.217,山东省,CONSUME,2.0,,37.812821,120.805586,ANDROID,False,0
LXJ_CODE,100000,104.0,重庆市,潮汇酒店,I,54.0,APP,2,32.2,M,汉,7011,2,1.0,PARENTS,COLLEAGUE,2.0,81.293,重庆市,CONSUME,1.0,,30.950782335069444,121.31239067925348,ANDROID,False,0
RONG_CODE,100000,102.0,淮安市,无锡益精制冷设备有限公司,,,APP,2,33.9,M,汉,664,2,1.0,FRIENDS,FATHER,2.0,89.488,江苏省,CONSUME,1.0,,31.44053375637996,120.28886288603756,ANDROID,,0
AWJ_CODE,100000,,揭阳市,揭阳市奥皆五金制造有限公司,Z,90.0,APP,2,26.4,M,汉,1441,2,1.0,FATHER,RELATIVES,2.0,89.415,广东省,CONSUME,1.0,,23.557718,116.290279,ANDROID,,0
RONG_CODE,100000,105.0,肇庆市,中工珠宝检测中心肇庆分公司,,,APP,3,29.9,M,汉,6100,2,1.0,FATHER,MATE,1.0,70.0,广东省,CONSUME,1.0,,23.342558,112.712107,ANDROID,,0
RONG_CODE,100000,,鄂州市,湖北粮食有限公司,,,XCX,4,26.9,M,汉,106,4,1.0,FATHER,FRIENDS,2.0,70.0,湖北省,CONSUME,1.0,,30.369903700086805,114.88124050564235,ANDROID,,0
AWJ_CODE,100000,103.0,阜阳市,罗苏丽个人工作室,Z,90.0,APP,4,37.0,F,汉,4512,3,,MATE,OTHER,1.0,70.0,安徽省,CONSUME,1.0,,32.498468,116.451294,ANDROID,,0
AWJ_CODE,100000,104.0,上海市,上海市杨泰实验中学,P,13.0,APP,4,30.9,M,汉,1850,3,,RELATIVES,FRIENDS,1.0,70.0,上海市,CONSUME,4.0,,31.34384439643127,121.45057910277885,ANDROID,,0
AWJ_CODE,100000,102.0,广州市,广州市天地阳光房地产顾问有限公司,K,17.0,APP,4,48.0,F,汉,99999,3,,SIBLING,FRIENDS,1.0,86.237,广东省,CONSUME,1.0,,23.08870775654932,113.32829296289717,ANDROID,,1
RONG_CODE,100000,,梅州市,尚滨茶厂,,,APP,2,37.5,M,汉,3839,4,1.0,SIBLING,SIBLING,2.0,70.0,广东省,CONSUME,2.0,,22.72781032986111,114.04818522135416,ANDROID,,0
LXJ_CODE,100000,,重庆市,铁路集团公司成都局,Z,90.0,XCX,3,32.0,M,汉,1387,3,1.0,MATE,COLLEAGUE,1.0,70.0,重庆市,CONSUME,1.0,,26.76656852754844,104.4239607649073,ANDROID,,0
AWJ_CODE,100000,,广州市,广州爱芯达电子有限公司,Z,90.0,XCX,2,40.2,M,汉,5288,2,1.0,MATE,FRIENDS,1.0,70.0,广东省,CONSUME,1.0,,23.384609950818973,113.41611278306743,ANDROID,,0
AWJ_CODE,100000,105.0,茂名市,陀丹个人工作室,H,54.0,XCX,2,49.4,F,汉,99999,4,1.0,MATE,FRIENDS,1.0,70.0,广东省,CONSUME,1.0,,21.88318185337849,110.8388761245098,ANDROID,,0
AWJ_CODE,100000,104.0,河源市,阿森果园私房菜,I,54.0,APP,2,43.8,M,汉,3616,4,1.0,MATE,FRIENDS,1.0,70.0,广东省,CONSUME,1.0,,23.905035123440687,114.87314257850385,ANDROID,,0
JY_CODE,100000,,遵义市,杭州星火教育,Z,90.0,APP,4,26.2,F,汉,1412,2,1.0,MOTHER,FRIENDS,2.0,70.0,贵州省,CONSUME,1.0,,30.272444579792047,120.22683401230286,ANDROID,,0
RONG_CODE,100000,304.0,荆州市,武汉泰熙家,,,APP,3,22.8,F,汉,2801,4,1.0,FATHER,MOTHER,2.0,86.542,湖北省,CONSUME,1.0,,30.566383,114.195327,ANDROID,,0
RONG_CODE,100000,,九江市,福德铝业有限公司,,,APP,2,35.9,M,汉,6697,3,1.0,FRIENDS,COLLEAGUE,1.0,70.0,江西省,CONSUME,1.0,,28.91557520762627,115.81510126098516,ANDROID,,0
